username,comment,time
@verbalizer5244,gokil sambil cengengesan :v,1 hari yang lalu
@natachannel9112,😂😂😂,1 hari yang lalu
@mrwolf-xt6hz,"kata siapa, ini lagi makan mie ayam sambil nonton ni video😂",1 hari yang lalu
@andinzahra6305,sambil ngemil cip lah masa kacang...,1 hari yang lalu
@muhishaq15,😂😂😂,1 hari yang lalu
@bunga265,lu pikir ini film...?,1 hari yang lalu
@ahmadmubarok6567,sambil minum soda. kayak di pilem pilem. 😅,1 hari yang lalu
@vinasalindra7048,sambil ngopi zuzu kayaknya 😂,1 hari yang lalu
@yudisatria4287,kacang macadamia lagi🤤,1 hari yang lalu
@kadekyogadewantara3288,"tdk mnguntungkn pihak mreka, jd ga ush diajak😂",1 hari yang lalu
@rmvideo007,masalahnya pemerintah tidak mau aibnya ke buka semua.. wkwkwkw,1 hari yang lalu
@ketikaandagabut2012,bukan keponakan ga usah di ajak,1 hari yang lalu
@110400083,"jadi ahli cyber security di indonesia itu ga terlalu menguntungkan, wkwkwkwkwwkwkwkwkwk
banyak dijegal oleh orang yang berkepentingan",1 hari yang lalu
@reylandsy179,"udah di ajak tapi dia ga mau , karna polisi bukan menjadi tameng , malah di jadikan kepentingan , dia sendiri yg bilang",1 hari yang lalu
@krisnasamudra3413,password nya admin123 bukan bang? wkwk,2 hari yang lalu
@djokopujiantoro-nv7ry,jangan diperjelas uanglah yang gampang mengubah pikiran seseorang dikonoha,2 hari yang lalu
@cheaze-t1h,"setelah tau ini keinget bang teguh, kalo ngebuka pass wifi semudah itu, tapi yg harus di ingat jangan masuk sembarangan wifi apa lagi yg nonpassword karena bahaya ketika perangkat udah terhubung",2 hari yang lalu
@rezatechid,apa lagi webnya gampang banget di deface,2 hari yang lalu
@zainal31,"rata* web pemerintahan seperti itu. banyak aplikasi = banyak cuan. tapi keamanan, kecepatan (?)",2 hari yang lalu
@netizenbudiman7917,"pertanyaannya sederhana,untuk cari yg berkompeten cara nilai klo kandidatnya berkompeten itu gumana ya,sdgkn pemerintah saja msh kecolongan oleh hacker 😂",1 hari yang lalu
@smileymike999,"kkn dimana- mana , xixiixxi
2 minggu lagi ada berita baru nihh stay tune",1 hari yang lalu
@cahyonomokodompit,telkomdso123😂😅,1 hari yang lalu
@ozilaimaralfaruq,"budaya orang dalem jadi gitu 
yg di ajak tdk berkompeten kerja nya lebih parah nya lagi bukan di bidang nya dan tidak punya pengalaman kerja ,,yaa jadi gitu dah asal bisa makanya apa apa gmpang di retas",20 jam yang lalu
@gulingkanfurina,"​@cheaze-t1haku yg pake wifi bangunan pesantren di dekat rumah ku.
apalah pak ustadz itu bjorka😮",16 jam yang lalu
@ogipicayurizki2991,udh gitu harga aplikasinya triliunan lg 😂😂😂😂,12 jam yang lalu
@hellapras,"saya kadang ditawarin menjadi third party untuk bikin web/aplikasi dari pemerintahan, tapi saya tolak, karena dana yg ditawarkan hanya 1-2 jt saja, padahal dari atasannya mereka bisa ratusan juta di proposal, tapi ketika sampai ke para programmer cuma sedikit, alhasil sistem dibuat sesuai budget",10 jam yang lalu
@eriksudrajat294,"​ @hellapras  jangan kan ikut sistem pemerintah,bahan bagus aj harga sesuai di tawar saya aj pernah bekerja di project pemerintah lebih baik swasta. berbelit-belit oknumnya yg bikin ribet. tim kita ada yg profesional dari sertifikat manca negara tetap awalnya sih pembayaran bakal lancar tapi harus ada sekian persen gitulah embel²,maka dari itu best quality lebih baik saya kerjakan ke pihak swasta aj. kekurangan bahan apa ataupun modal malah di siapkan klo pihak swasta,hasil project bersyukur tanpa ada komplain. sesuai kesepakatan awal jadi tim kami kinerja kasih pelayanan bagus.😊",10 jam yang lalu
@ktm_409,bjorka itu yg lagi ngomong ini😅😅😅😅,22 menit yang lalu
@linaanggraini-u4o,wuanjay hahahha,2 hari yang lalu
@yusufalfiyan6577,ancok  faktap macam apa ini 😂😂😂,2 hari yang lalu (diedit)
@adhityadwijayantho-zv6ne,hahahahahaha. sumpah gokil komen lo bang. gw ketawa ampe nangis. 😂,2 hari yang lalu
@clarralloverra1573,idih amit2 belom muhrim,2 hari yang lalu
@fatmamuliarti2792,😆😆,2 hari yang lalu
@nixonicon5118,ketawaa guee.. anjirrr😅😂😂,1 hari yang lalu
@myghuroba7909,justru muhrim lah,1 hari yang lalu
@iqbalfirmasyah-z4h,"cok, kemekel aq moco komen lu 😂😂😂😂😂😂😂😂😂😂😂",1 hari yang lalu
@fahyantifahrozi1398,😂😂😂😂😂😂😂😂😂😂,1 hari yang lalu
@lian1993-c5l,ngakak sambil guling guling 😂😂😂😂,21 jam yang lalu
@seemydaily,puncak komedi polri cuakkkxxkxk,2 hari yang lalu
@atlassugar,"gue pikir cuma di video ini yang seru, ternyata di 𝙃𝙊𝙆𝘽𝙀𝙏 juga lebih seru 😍",5 jam yang lalu
@alhaqqkaromah,"indonesia itu banyak orang berkompeten di it tp rata rata tidak punya pekerjaan, dan di pemerintah itu kebanyakan tidak berkompeten di it karena wawasan it nya bisa di bilang masih 20%/30% hnya karena punya gelar dan rata rata hanya paham teori it, sedangkan yg ahli ahli it itu kemampuan it nya mumpuni karena melalui otodidak dan lgs praktek, dan yg saya lihat kemampuan cyber security instansi pemerintah itu mudah di jebol karena yg kritikal tidak dibuat dari awal dan dari dasar tp malah beli, tau sendiri yg beli beli software pengaman jaringan itu biasanya byk kelemahan system. sekelas pemerintah alokasi dana pengamanan gede malah keamanan data nya di jaga melalui beli pengaman lewat software, kenapa ga buat dari awal agar mudah menutup celah system, walau memakan waktu yg pntg keamanan system terjaga daripada instan al hasil zonk keamana cyber security nya.",1 hari yang lalu
@semutmerah8658,nyari hp ilang aja ribet.. mau nagkap hacker 😂😂,2 hari yang lalu
@ghufrondavidson2953,"bro teguh ini memang narasumber yg asik,penjelasannya logic,serius,tpi vibe nya santuy🎉",2 hari yang lalu
@jongsongindo,"bjorka : ""clown laughing at you"" 🤣",2 hari yang lalu
@hendiwarwer3215,17:50 ulti teguh🔥🔥🔥,2 hari yang lalu
@thehumus8688,"gw inget pernah baca, teroris isis ledakin bom bunuh diri di perancis november 2015 (100+ orang meninggal)
mereka kordinasi pake fiture chat ps5",2 hari yang lalu (diedit)
@redxoy,"𝙃𝙊𝙆𝘽𝙀𝙏 vibes-nya sama kayak video ini, fun parah! 🤩",5 jam yang lalu
@emyliafitriani7150,bjorka sedang ketawaaa ngakak di pojokan 😂,2 hari yang lalu
@reginapanjaitan4590,"di komunitas anak2 it, sekarang sudah ada pelatihan hacker ( kayaknya ga bayar , krn ini bocah ga pernah minta duit buat ikutan pelatihan tsb). mereka biasanya nanti legally jual kemampuannya perusahaan2 besar, untuk melihat apakah system mereka ada kebocoran. bayarannya lumayan.",2 hari yang lalu (diedit)
@r2family23,"alur ceritanya  11 12 sama vina cirebon.
dan ujung""nya rakyat jelata yg jd kambing",2 hari yang lalu
@ighfaraldric,"kayaknya omongan mahasiswa yg bilang polisi harus kuliah dulu bener dah, biar ilmunya makin banyak dulu... 😂🤣🤣",23 jam yang lalu
@muhamadhirman544,"polisi indonesia jangankan nangkap bjorka, nangkap koruptor yang sudah didalam gedung dpr saja tidak bisa..😂😂😂",1 hari yang lalu
@kuacihamsterr,"niat mau jadi pahlawan, eh malah blunder.. wkwkww mampoosss makan tuh.. seneng banget gw liatnya asli😂😂😂😂",1 hari yang lalu
@pernahliat,bjorka adalah v for vendetta,2 hari yang lalu
@veronmlbb,"ribuan cara pemerintah beserta instansi2 busuk di indonesia ini selalu berusaha nutupin kasus2 yang lebih gede, ini tuh pengalihan isu biar masalah2 besar tetap tertutupi dan semakin dilupakan oleh masyarakat, contoh pertama bjorka ini muncul ketika adanya kasus sambo, dan sekarang dia muncul lagi dengan data2 polisi yang memang ini tujuannya sama yaitu pengalihan isu tentang ijazah jokowi agar masyarakat tidak selalu menekan dan memviralkan perihal ijazah ini. open your mind guys and open your eyes, jangan sampe kita ini dibodohi dan dibutakan perihal kasus2 besar yang saat ini terjadi. kawal terus ijazah jokowi karena ini masalah politik bukan masalah bjorka saja, semua ini hanya isu yang berusaha dinaikkan agar kita lupa akan masalah yang lebih besar.",22 jam yang lalu
@aningaja792,"kalo biorka di sini tolong bobol dn bntu kasus2 besar di indo, saya yakin anda orang baik",2 hari yang lalu
@clipzrandom056,3 kata lucu : berhasil nangkap bjorka 😂😂,2 hari yang lalu
@gilangmaulanaaa,gaya pembicaraan dan penyampaiann aa teguh ini enak banget 🎉,2 hari yang lalu
@bungabaru1441,😂😂😂😂😂,2 hari yang lalu
@rio.wp4bt,di laporkan karena mmbobol dan merugikan bndr judol. trs kelanjutnya kmaren gimna ya????😅😅,2 hari yang lalu
@pecintatimnas-w3c,"niat ny mau mbil hati masarakat dngan nangkep bjorka eh jadi bulan"" an bjorka dn masarakat 😅",2 hari yang lalu
@mas.kyukie,"bobrok nya sistem kepolisian nkri hari ini, cukup untuk senangin atasan saja😅",2 hari yang lalu
@tigasatudesember-masmmaw,"belum puncak,",2 hari yang lalu
@ujangiman468,😂😂😂 biar di bilang polisi hebat ... biyorka  aslinya lagi nertawain 😅,2 hari yang lalu
@10.biantara,😂,2 hari yang lalu
@soetarsobms,cuuaaakkkkkkk........!!!? 😅😅😅,2 hari yang lalu
@aaaa1-71,pertamina,2 hari yang lalu
@dickynurdiansyah1391,lucu asli,2 hari yang lalu
@bastaritanjung470,😂,2 hari yang lalu
@boyoxgaming6681,"kalau ikut kompetisi stand up komedi, pasti dapat kompor gas,,",2 hari yang lalu
@zaynazara-19,numpang ngakak aja dah😅✌️😅✌️,2 hari yang lalu
@kaumrebahanmerapat9748,"setiap jokowi tereset kasus selalu ada counter berita gempar lain yang dibuat buat yang lebih heboh.. agar publik terkecoh dan melupakan kasus jokowi dan ini berulang jika kalian sadar di tarik kebelankang selalu disiapkan seperti itu yang tidak kalah gempar dan publik selalu terkecoh hingga melupakan banyaknya kasus jokowi dan keluarga dengan segala berbagai macam bentuk korupsi nya dan ini sudah sangat sesuai dengan sop (solo oligarki parcok) inilah bentuk manusia tidak punya malu dan moral kejahatannya sudah masuk kedalam sistem betapa bobroknya tetap dipertahankan jika tidak dipastikan banyak sekali yang terseret, dengan upaya apapun segala macam cara kotor apapun dilakukan untuk jokowi culas pembohong penipu sen kanan belok kiri dalang dari dalang, pengkhianat nkri demi kepentingan keluarga beserta para termul nya",2 hari yang lalu
@demonologys,"bjorka itu pengalihan issue!! noh liat kilang pertamina meledak di dumai, abs it polisi press release nangkep bjorka trus bjorka asli kluar share data polri, akhrnya kta fokus ke bjorka tapi mlah gk nuntut tuk mengusut knp kilang pertamina meledak!! jadi udah jelas bahwa bjorka ini kerjaan oknum tertentu tuk alihin issue kasus gede!! mari fokus usu meledak nya kilang minyak pertamina!!",2 hari yang lalu
@muhammadganki9755,bener bet,1 hari yang lalu
@muhammnadnurkhakim8969,lebih ke pejabatnya yang gak aware sama masalah cybersecurity... bikin apps bejibun maunya cepet slesai bisa jalan tapi ngasal bikinnya,1 hari yang lalu
@dvnolivia,jangankan hp. motor aja yang udah jelas jelas ada plat nomornya gak bisa urus,1 hari yang lalu
@barcarajaeropa,"​ @dvnolivia apalagi nyari keadilan, susah bettt",1 hari yang lalu
@fathijumah1986,"sebenarnya mudah aja itu, kalo itu kasus n",1 hari yang lalu
@sushifilthy,yoi apalagi kalo gaada duit nya😅,1 hari yang lalu
@tegarharistiawan04,pernah laporan ip 15 ilang di kasih 1jt di ketawain,1 hari yang lalu
@semutmerah8658,kalian mau tau bjorka itu siapa.. yg lucu om ded ngobrol sama orangnya kemaren.. tapi om ded aaja gak tau 😂😂😂,1 hari yang lalu
@pebrianadiwardana2274,"​ @semutmerah8658 iya kah,konten yg mana?",1 hari yang lalu
@juliansyah1709,anak it emang gitu gaya nya bang,1 hari yang lalu (diedit)
@hanf8411,clay,1 hari yang lalu
@thegoehbocor,😂😂👍,2 hari yang lalu
@high-fidelityaudio,"serangan teroris paris 2015 tidak terbukti make chat ps5 bang, secara ps5 waktu itu belum rilis kok",1 hari yang lalu
@abuelrumi,ngaco ps 5 udh nongol 2015 🤣🤣🤣,1 hari yang lalu
@thekatzenberg,😅😂🤣,1 hari yang lalu
@miegoreng8902,"cara masuk ke komunitas nya gimana 
apakah yang bukan anak it boleh gabung",2 hari yang lalu
@dianayuli7823,"benar...anakku kursus online free 7 hari..kl mau pro byr tp msk komunitas...pc juga hrs bgs...anakku  bljr dr umur 10 thn kls  6 sd....skrg udh kls 10😂😂tmnnya bahkan dr india,china,rusia",2 hari yang lalu
@felniode,udah lama. ini mah kerjaan it security audit. di banking/telco bahkan ada divisi sendiri (internal).,2 hari yang lalu
@youtubecaraku7171,bug bounty,1 hari yang lalu
@reginapanjaitan4590,"⁠ @miegoreng8902   kurang ngerti juga, mustinya harus anak it. klo ga tar ngangngong ngangong ga sih",1 hari yang lalu
@reginapanjaitan4590,"⁠​⁠ @dianayuli7823  aku kurang tau mba klo ini sptnya on site , kayaknya ya atau online blm cerita banyak, dia baru ngomong karena maknya kebanyakan ngomel soal kuliah 😅",1 hari yang lalu
@reginapanjaitan4590,⁠​⁠​⁠ @felniode  nampaknya demikian. tp ini kayaknya mereka di outsource per project. lumayan banget banget klo buat mahasiswa yg masih kuliah ngerjain ginian,1 hari yang lalu
@thekatzenberg,relevan 👍🏼,1 hari yang lalu
@kanjoed,kalo vina garut gimana banj?,2 hari yang lalu
@radiangege368, @kanjoed  udah ga zamannya lagi wkwk,2 hari yang lalu
@bossmantelo,​ @kanjoed wkakaka...wina garet dah keriput lower 😂😂😂,1 hari yang lalu
@annisamarlyna,​ @kanjoed  astagaaaaa ...,1 hari yang lalu
@thekatzenberg,¿ bjorka hanya jd alasan buat genosida ?,1 hari yang lalu
@bekugin,sandiwara doang biar keliatan kerja atau mau ngalihin berita ijazah mulyono eh tau blunder😂,23 jam yang lalu
@bheems19.25,koroptur beda lg mas bukan naungan  polri utk melakukan penyelidikan,1 hari yang lalu
@nitasulistiani-w8e,klo koruptor emng di peliara bang,1 hari yang lalu
@masbohanchannel,paham maksudnya,1 hari yang lalu
@alexanderhaposan9765,"sekolah dulu yang bener broo, sejak kapan polisi bisa nangkap koruptor orang dpr😅😅",1 hari yang lalu
@antgen9023,🤭,1 hari yang lalu
@dndlkdndlk,maling ketangkep warga dibawa ke polres malahan disuruh dilepaskan😂😂😂,1 hari yang lalu
@miragassing6588,😂😂😂😂😂,1 hari yang lalu
@gunawanw5063,mereka alat,1 hari yang lalu
@muhamadhirman544,"​ @alexanderhaposan9765 sekolah gak bener juga gua cuma lulusan sma bisa kerja ditaiwan bro. lu yang sekolah nya bener kerja dimana, gajinya berapa...😂😂",1 hari yang lalu
@fahyantifahrozi1398,😂😂😂😂😂😂,1 hari yang lalu
@fahyantifahrozi1398,​ @nitasulistiani-w8e 😂😂😂😂😂,1 hari yang lalu
@rizkirizki6124,bukan jobdes'nya polisi bang🤣🤣🤣,11 jam yang lalu
@triaksaaa,"tapi keren nya dia gak berusaha buat ""nyapu"" malah sekalian aja dibuka😂",1 hari yang lalu
@bekugin,betul biar keliatan kerja kan udah ada rencana reformasi atau ga mau ngalihin berita ijzah mulyono😂,23 jam yang lalu
@mohfahrezyramadhani1944,deym udah lama tidak melihat nama itu,1 hari yang lalu
@anonemo4103,bocil tau apa 😅 kebanyakan nonton film hacker . wkwkwk,1 hari yang lalu
@thekatzenberg,legend of zelda 😅,1 hari yang lalu
@whoismetho,"​ @mohfahrezyramadhani1944 iya lagi wkwk, lama bgt gak inget itu film",1 hari yang lalu
@habibibnu5742,masuk akal,19 jam yang lalu
@cherryda_1999,up,2 hari yang lalu
@maulidinnyamana26,"klo ada uwang nya oke itu, klo gada ngapain cape2",2 hari yang lalu
@justryujiin,"daripada nangkap bjorka mending nangkap admin bandar judol , katanya indo tidak melegalkan judol, tapi judol kok di biarin. aneh aneh",2 hari yang lalu
@rawar-p5d,​ @justryujiin hilang pemasukan dong polisi india 😂😂😂,2 hari yang lalu
@kayas86," @justryujiin lu pikir mudah nangkap boss judol? 😂😂
judol tu malah membayar hacker2 handal untk scurity situs2 ny sehingga tidk bs d bobol oleh org lain",2 hari yang lalu
@damna7224,satu kata lucu ; polisi,1 hari yang lalu
@thekatzenberg,satria dharma bijaksana,1 hari yang lalu
@justryujiin,​ @kayas86 trus lu pikir nangkap hacker lebih mudah dari boss judol ?,1 hari yang lalu
@amaninindonesia,​ @kayas86 orang mreka dah tau siapa bos judolnya itu bos mereka 😅,1 hari yang lalu
@adanachannelofficial,familiar ya 😊 gaya bicara dan alunan tata bahasanya hmm 😅,2 hari yang lalu
@makanjengkol1015,ini memen bukan yaa,2 hari yang lalu
@ibalniwana,istimewa,1 hari yang lalu
@andis_channel5202,bjorka itu sudah seperti anonymous. gak sembarang ketangkep 😂.,22 jam yang lalu
@farizjuliansyah-e4e,"mana nihh suara nya , anak anak ./start-nethunter 🖥

indonesia ga kekurangan orang pinter , tapi kekurangan orang yang jujur ❤",1 hari yang lalu
@afaris88,"masih pake metode pas nangkep pegi alias perong dlm kasus vina.
isilop, isilop 🤣🤣🤣",2 hari yang lalu
@ahfafahmimustafidi7835,"cobak om, bahas undang-undang perampasan aset, terus berapa point yang unjuk rasa kemarin sudah sampek mana di dpr, apa benar-benar mau di sahkan atau tidak😊. ngundang orang dpr langsung",5 jam yang lalu
@murid-qb4yp,plot twist nya bjorka yg diwawancara dipodcast ini 😹😹😹,2 hari yang lalu
@dinarta2888,"polisi nagkep maling aja gak becus, apalagi nagkep haker 😂😂😂",2 hari yang lalu
@tariputri4098,"kata2 yg bilang anak autisme beda cara melihat sesuatu. benar bgt , mereka bisa sedetqil itu. segigih itu.",1 hari yang lalu
@tessacelendion,"tiap liat video gokil, langsung pengen ngejar scatter di 𝙃𝙊𝙆𝘽𝙀𝙏 😆",5 jam yang lalu
@giokhitam2870,"mngkin ""pemerintah""takut klo merekrut anak2 muda cerdas dan jago it,mrk akan membuka borok para pejabat2 korup.krn arti pemerintah adalah org2 yg mengelola pemerintahan.termasuk ddlmnya ada pembuat kebijakan dan undang2..mrk takut ketahuan dng adanya anak2 muda cerdas dalam ahli badan ahli it pemerintah..dari dulu sllu anak2 hebat tdk diberdayakan..malah ada yg ditangkap.aneh emang.. akhirnya y gini2 aja kemajuan it kita .para penipu dunia maya makin merajalela,",1 hari yang lalu
@omagaaat,"temen gw hacker ke tangkep dah 3x kalian kurang lebih,  keluar tebus keluar tebus, faktanya bukannya kapok tapi dia disuruh seperti biasa menghacker tapi dia harus setor sekitar puluhan juta tiap bulan ke atasan yang ada di cyber kalau gak setor ya ditangkep. gad dem baru tau gw cara mainnya. ini dinegeri konoha yaaa.",2 hari yang lalu
@faizrafi8771,"malu maluin ih baru kemarin wna lapor kehilangan hp malah ngga di gubris, sekarang salah target 😂",2 hari yang lalu
