no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
1104,N/A,133_SellaStephanie,5,3 bulan lalu,N/A,N/A,Tidak
1105,N/A,Naufal Marsadha,5,3 bulan lalu,N/A,N/A,Tidak
1106,N/A,shelomita nuraini,5,3 bulan lalu,N/A,N/A,Tidak
1107,N/A,Nita Nurbaiti,5,3 bulan lalu,bagussss sekaleee tempatnyaa🥰🥰,N/A,Tidak
1108,N/A,Wening Cahyaning Tyas,5,3 bulan lalu,N/A,N/A,Tidak
1109,N/A,Yulia Sandra Dian Nugraini,5,3 bulan lalu,N/A,N/A,Tidak
1110,N/A,Bayu Fikri Ihkam,5,3 bulan lalu,N/A,N/A,Tidak
1111,N/A,Hesti Prihastuti,5,3 bulan lalu,N/A,N/A,Tidak
1112,N/A,Kholiza Zhahara,5,3 bulan lalu,Bakpia kukus valina nya enak,N/A,Tidak
1113,N/A,NURI ANJAYANI,5,3 bulan lalu,N/A,N/A,Tidak
1114,N/A,Hanii lalala,5,3 bulan lalu,N/A,N/A,Tidak
1115,N/A,Prisa Zahra,5,3 bulan lalu,Bagus,N/A,Tidak
1116,N/A,Nay Tya,5,3 bulan lalu,Indah sekalii woaahh,N/A,Tidak
1117,N/A,Anggun Nofi Saputri,5,3 bulan lalu,juara🫶🏻,N/A,Tidak
1118,N/A,allfredofridolin lamanepa,5,3 bulan lalu,"Tempat nya coffe bersih dan pelayanan kakak"" nya ramah apalagi kk yang namanya debbie dan aidil",N/A,Tidak
1119,N/A,Yen Sarina,5,3 bulan lalu,N/A,N/A,Tidak
1120,N/A,Vincent Rosadi,5,3 bulan lalu,N/A,N/A,Tidak
1121,N/A,Stefanie Felycia,5,3 bulan lalu,N/A,N/A,Tidak
1122,N/A,Nadiah syahda Azaria,5,3 bulan lalu,N/A,N/A,Tidak
1123,N/A,Ridha Oktavia,5,3 bulan lalu,N/A,N/A,Tidak
1124,N/A,Keizou Kezia,5,3 bulan lalu,Tmpt nya nyaman kopi nya enak,N/A,Tidak
1125,N/A,Keiko,5,3 bulan lalu,N/A,N/A,Tidak
1126,N/A,Yesaya Roy Arvintarius,5,3 bulan lalu,N/A,N/A,Tidak
1127,N/A,Putri Lu,5,3 bulan lalu,"Lg foto2 pas balik minumannya udh di ambil (posisi minuman masih banyak), tanya ke mbaknya katanya mau dibikinin baru lg😍 …",N/A,Tidak
1128,N/A,margaretha jihann,5,3 bulan lalu,N/A,N/A,Tidak
1129,N/A,Afifah Nur Aini,5,3 bulan lalu,N/A,N/A,Tidak
1130,N/A,Sheryl Budjang,5,3 bulan lalu,bagus banget tempatnya nyaman dan konsepnya keren,N/A,Tidak
1131,N/A,Ellano Audric,5,3 bulan lalu,Keeren banegt cafenyaaaaa,N/A,Tidak
1132,N/A,zidna ilman,5,3 bulan lalu,N/A,N/A,Tidak
1133,N/A,Aira Isra Raudya,5,3 bulan lalu,N/A,N/A,Tidak
1134,N/A,calysta nabila alviona 9,5,3 bulan lalu,N/A,N/A,Tidak
1135,N/A,Melani Amalia Melani Amalia,5,3 bulan lalu,N/A,N/A,Tidak
1136,N/A,Elsha Lianabilla,5,3 bulan lalu,N/A,N/A,Tidak
1137,N/A,Maharani Iznaini,5,3 bulan lalu,N/A,N/A,Tidak
1138,N/A,anisha balina,5,3 bulan lalu,N/A,N/A,Tidak
1139,N/A,fikri ns,5,3 bulan lalu,N/A,N/A,Tidak
1140,N/A,Isma Rismawati,5,3 bulan lalu,N/A,N/A,Tidak
1141,N/A,Joshua N. Afan,4,3 bulan lalu,"Agak ramai buat saya, tapi yang lainnya baik-baik saja",N/A,Tidak
1142,N/A,Susi Diana,5,3 bulan lalu,N/A,N/A,Tidak
1143,N/A,Layyinatu Muzayyanah,5,3 bulan lalu,N/A,N/A,Tidak
1144,N/A,Atin Rahayu,5,3 bulan lalu,N/A,N/A,Tidak
1145,N/A,Raina Salma,5,3 bulan lalu,"Bagus, aestetic, lucu spot foto bagus",N/A,Tidak
1146,N/A,Ivana dwinov wahyudi,5,3 bulan lalu,N/A,N/A,Tidak
1147,N/A,Sriaisahameliaa,5,3 bulan lalu,N/A,N/A,Tidak
1148,N/A,Azzamih,5,3 bulan lalu,Cozy & affordable dehh,N/A,Tidak
1149,N/A,Alfina Sukma Maidasy,5,3 bulan lalu,tempatnya nyaman banget,N/A,Tidak
1150,N/A,Eka Rahma Diyanti,5,3 bulan lalu,N/A,N/A,Tidak
1151,N/A,deni,5,3 bulan lalu,N/A,N/A,Tidak
1152,N/A,Darin fatra haniafatin,5,3 bulan lalu,N/A,N/A,Tidak
1153,N/A,Novi Ratna,5,3 bulan lalu,N/A,N/A,Tidak
1154,N/A,Lisa Listiyana,5,3 bulan lalu,N/A,N/A,Tidak
1155,N/A,Gina Hanif Nabila,5,3 bulan lalu,Hidden gem dan oke bangett tempatnya. must try!,N/A,Tidak
1156,N/A,Devi Indriyani,5,3 bulan lalu,N/A,N/A,Tidak
1157,N/A,Diyar Ridho,5,3 bulan lalu,tempatnya bagus sekali,N/A,Tidak
1158,N/A,FIRZA ANLEAN AFDHANI,5,3 bulan lalu,sangat nyaman,N/A,Tidak
1159,N/A,Neema Rizqi Kartika,5,3 bulan lalu,N/A,N/A,Tidak
1160,N/A,Agung Prasetyo,5,3 bulan lalu,N/A,N/A,Tidak
1161,N/A,Anisa Aulia,5,3 bulan lalu,Tempat nyaman dan pelayanan ramah cocok buat nongkrong,N/A,Tidak
1162,N/A,Fanny Nurul,5,3 bulan lalu,N/A,N/A,Tidak
1163,N/A,irfan efendi,5,3 bulan lalu,N/A,N/A,Tidak
1164,N/A,Afrida Rianti,5,3 bulan lalu,"tempatnya bagus, makanan dan minumannya enak! recomended pokonya buat destinasi pas lagi ke jogja:)",N/A,Tidak
1165,N/A,nana,5,3 bulan lalu,"br tau di jogja ada cafe secakep ini😍 kerennnnn dr konsep, design & setiap sudutnya jg cakep parah! ambience nya juga asik buat nongs, next kalo ke jogja pasti bakal kesini lg😚",N/A,Tidak
1166,N/A,Mayfita Zalfa fadila,5,3 bulan lalu,N/A,N/A,Tidak
1167,N/A,Nafisa Putri,5,3 bulan lalu,"bagus,nyaman",N/A,Tidak
1168,N/A,Intan aprilyani,5,3 bulan lalu,"tempatnya recomend banget , bikin cabang dong di jaksel hihihi ❤️❤️❤️",N/A,Tidak
1169,N/A,Yustina Nadia,5,3 bulan lalu,"Tempatnya luas dan nyaman, makanan dan minumannya juga enak buat harga yg relatif terjangkau",N/A,Tidak
1170,N/A,melita puspita,5,3 bulan lalu,Bagus dan nyaman,N/A,Tidak
1171,N/A,Dinda Klaudia,5,3 bulan lalu,"tempatnya bagus, nyaman. bakpianya enak😍",N/A,Tidak
1172,N/A,It's me Eva,5,3 bulan lalu,Tempatnya bagus banget rekomen bgt pliss buat nongkrong2 cantik wkkw,N/A,Tidak
1173,N/A,nazilla lorenca,5,3 bulan lalu,"tempatnya cozy, aesthetic view. sangat recomended buat nongkrong. let’s go!!",N/A,Tidak
1174,N/A,boxil Baru,5,3 bulan lalu,N/A,N/A,Tidak
1175,N/A,rehana azzahra,5,3 bulan lalu,"ramah banget,tempat juga nyaman,makanannya juga enak🤍",N/A,Tidak
1176,N/A,Hanun Sa�diyah,5,3 bulan lalu,seruu bangettt,N/A,Tidak
1177,N/A,Niken Aryani,5,3 bulan lalu,"Pelayanan sangat ramah, tempat sangat rekomen untuk nongki gen z",N/A,Tidak
1178,N/A,Fatmawati _,5,3 bulan lalu,Tempatnya bagus + nyaman,N/A,Tidak
1179,N/A,Ulfa Nur,5,3 bulan lalu,N/A,N/A,Tidak
1180,N/A,Lubna Jamila,5,3 bulan lalu,cafe sangat estetik banyak spot fotoo keren,N/A,Tidak
1181,N/A,Unggul Syahru Faizin,5,3 bulan lalu,tempat kalkulasi terbaik di kota ini,N/A,Tidak
1182,N/A,Diah Astuti,5,3 bulan lalu,N/A,N/A,Tidak
1183,N/A,Reva Tamela,5,3 bulan lalu,N/A,N/A,Tidak
1184,N/A,Agabe Simamora,5,3 bulan lalu,N/A,N/A,Tidak
1185,N/A,Iffalukmancatur Maulana,5,3 bulan lalu,N/A,N/A,Tidak
1186,N/A,Aprilianto habib Pratama,5,3 bulan lalu,N/A,N/A,Tidak
1187,N/A,david naufal,5,3 bulan lalu,"Staff nya ramah, terimakasi buat mas zidan🫶",N/A,Tidak
1188,N/A,laisyarvp,5,3 bulan lalu,cocok bgt buat anak muda nongkii,N/A,Tidak
1189,N/A,Andrian Maulana,5,3 bulan lalu,N/A,N/A,Tidak
1190,N/A,B1 Tata Annisa,5,3 bulan lalu,"makanan dan minuman nya enakk, tempat okee buat ootd",N/A,Tidak
1191,N/A,Dwi Prinsa,5,3 bulan lalu,"Tempatnya lucuu, bagus, dan banyak spot foto. Kopinya jg oke. Rekomendasi kalo lagi maen ke jogja",N/A,Tidak
1192,N/A,Amara Shela,5,3 bulan lalu,N/A,N/A,Tidak
1193,N/A,Berlian Ahadiyah,5,3 bulan lalu,"Tempatnya cozyyy, cakeppppp",N/A,Tidak
1194,N/A,Armin Lia,5,3 bulan lalu,N/A,N/A,Tidak
1195,N/A,nikendayu farasati,5,3 bulan lalu,N/A,N/A,Tidak
1196,N/A,Bidayatul Khairah,5,3 bulan lalu,N/A,N/A,Tidak
1197,N/A,Exit Sonia Akbar,5,3 bulan lalu,N/A,N/A,Tidak
1198,N/A,Sofya MC,5,3 bulan lalu,Cafe yang dari luar terlihat biasa seperti tidak ada apa apa tapi dalemnya keren.Dan hargai minumannya enak juga murah.ada ruang merokok sendiri kalau Vape boleh dimana aja kayaknya,N/A,Tidak
1199,N/A,Tarisha Angel,5,3 bulan lalu,N/A,N/A,Tidak
1200,N/A,ainatni hafila,5,3 bulan lalu,N/A,N/A,Tidak
1201,N/A,Mira wati,5,3 bulan lalu,enak bgt minumannya 🥹,N/A,Tidak
1202,N/A,Ghifari Akbar,5,3 bulan lalu,Tempatnya baguss banyak spot foto,N/A,Tidak
1203,N/A,Arwanda Isman,5,3 bulan lalu,Cocok untuk kumpul santai bareng,N/A,Tidak
1204,N/A,Zan Khanafi,5,3 bulan lalu,"Tenang / gak bising
By hanafi florist",N/A,Tidak
1205,N/A,riri s,5,3 bulan lalu,N/A,N/A,Tidak
1206,N/A,melinda savira ayudyawati,5,3 bulan lalu,Bagus sekali tempatnya dan enak minumannya,N/A,Tidak
1207,N/A,Aulia,5,3 bulan lalu,"Minumannya enak, pelayanannya baguss, suasananya enak juga",N/A,Tidak
1208,N/A,Rika Widya Kartika,5,3 bulan lalu,N/A,N/A,Tidak
1209,N/A,tweety 2308,5,3 bulan lalu,N/A,N/A,Tidak
1210,N/A,Natasya Mutiara,5,3 bulan lalu,N/A,N/A,Tidak
1211,N/A,Chatai Pertama,5,3 bulan lalu,N/A,N/A,Tidak
1212,N/A,Maya Angel Liumpangge,5,3 bulan lalu,"Untuk tempatnya estetik banget buat foto foto ga pernah gagalll , makanannya enak banget kopinya juga best banget",N/A,Tidak
1213,N/A,Margaretha Aurora Mignonne Nugroho,5,3 bulan lalu,"Makanan dan minumannya, unika dan enak enak. Apalagi minuman pistachio matha oat nyaa.",N/A,Tidak
1214,N/A,zivanes,5,3 bulan lalu,"tempatnya bagus, pelayanannya juga bagus.",N/A,Tidak
1215,N/A,Rahmat Fajri,5,3 bulan lalu,baguss,N/A,Tidak
1216,N/A,Imas Arumdhani Aji,5,3 bulan lalu,N/A,N/A,Tidak
1217,N/A,Latifah Anggraeni,5,3 bulan lalu,N/A,N/A,Tidak
1218,N/A,Za Yan,5,3 bulan lalu,Mantap ramah banget keren tempatnya cuy gacorr rekomend,N/A,Tidak
1219,N/A,Rizka Ghassani,5,3 bulan lalu,keren,N/A,Tidak
1220,N/A,Layla Zuhra,5,3 bulan lalu,Kakak kakaknya baik baik dan matcha nyaaa enaaak! Juga dpt bakpia yang packaging nya lucu <3,N/A,Tidak
1221,N/A,41_Aray Pratama,5,3 bulan lalu,nyaman!,N/A,Tidak
1222,N/A,Nando Rico,5,3 bulan lalu,N/A,N/A,Tidak
1223,N/A,jsmn ashr,5,3 bulan lalu,"Bagus, nyaman, suasananya sempurna.. mungkin akan kembali lagi untuk minum kopi lagi!!!😍😍",N/A,Tidak
1224,N/A,erma mlsa26,4,3 bulan lalu,N/A,N/A,Tidak
1225,N/A,Firman Fadillah,5,3 bulan lalu,N/A,N/A,Tidak
1226,N/A,Azi Firmansyah,5,3 bulan lalu,N/A,N/A,Tidak
1227,N/A,Miraadella 31,5,3 bulan lalu,"Estetik bgttt tempatnya, cocok bgtt buat nongki dan foto2 cantik",N/A,Tidak
1228,N/A,Yerlyania Saputri,5,3 bulan lalu,N/A,N/A,Tidak
1229,N/A,ruby cia,5,3 bulan lalu,okaayy bgt tempatnya for foto foto and nongkrong. kopinya juga enak,N/A,Tidak
1230,N/A,Dhessy Prh,5,3 bulan lalu,N/A,N/A,Tidak
1231,N/A,Tika Rahayu,5,3 bulan lalu,N/A,N/A,Tidak
1232,N/A,Jessica Claudia,5,3 bulan lalu,N/A,N/A,Tidak
1233,N/A,TARA HUSNUL KHOTIMAH,5,3 bulan lalu,N/A,N/A,Tidak
1234,N/A,Vikaenza Goldlian Brivilliany,5,3 bulan lalu,N/A,N/A,Tidak
1235,N/A,Deni Fishman,5,3 bulan lalu,N/A,N/A,Tidak
1236,N/A,Devanka Widya,5,3 bulan lalu,"Tempatnya bagus, pelayanannnya bagus, keren pollllll",N/A,Tidak
1237,N/A,Darin R,5,3 bulan lalu,"tempatnya nyaman dan banyak spot foto, pelayanannya juga ramah.",N/A,Tidak
1238,N/A,Afifah pakawaru,5,3 bulan lalu,"tempatnya enak, dan nyaman all good🫰🏻",N/A,Tidak
1239,N/A,Elsiana Afriani,5,3 bulan lalu,N/A,N/A,Tidak
1240,N/A,Neha yatul,5,3 bulan lalu,N/A,N/A,Tidak
1241,N/A,Aqilla Fadhia,5,3 bulan lalu,keren BGT,N/A,Tidak
1242,N/A,Iefone Shiflana,5,3 bulan lalu,"Estetik parahhh, adem dan semua fasilitas oke. Bisa foto sepuasnya.",N/A,Tidak
1243,N/A,Mikhel,5,3 bulan lalu,N/A,N/A,Tidak
1244,N/A,rintan wulandari,5,3 bulan lalu,N/A,N/A,Tidak
1245,N/A,Dea Azhar,5,3 bulan lalu,N/A,N/A,Tidak
1246,N/A,Alessandra Aurella,5,3 bulan lalu,N/A,N/A,Tidak
1247,N/A,Abelia Nababan,5,3 bulan lalu,N/A,N/A,Tidak
1248,N/A,Fransiska Turnip,5,3 bulan lalu,N/A,N/A,Tidak
1249,N/A,Rizqi Amalia Utami,5,3 bulan lalu,stabil,N/A,Tidak
1250,N/A,Winda Novia,5,3 bulan lalu,👍🏻👍🏻👍🏻,N/A,Tidak
1251,N/A,Eliza Fitri,5,3 bulan lalu,Ok banget,N/A,Tidak
1252,N/A,ahmad sutomo,5,3 bulan lalu,N/A,N/A,Tidak
1253,N/A,Nur Utami Pobela,5,3 bulan lalu,N/A,N/A,Tidak
1254,N/A,Farid Akfa Ridzy,5,3 bulan lalu,Bagus,N/A,Tidak
1255,N/A,Dinar Ajeng Refanuari,5,3 bulan lalu,N/A,N/A,Tidak
1256,N/A,Arrafi Destaryana,5,3 bulan lalu,Enak tempatnya buat nongki,N/A,Tidak
1257,N/A,Amanda Viola,5,3 bulan lalu,N/A,N/A,Tidak
1258,N/A,Fhatiyah Alda,5,3 bulan lalu,Sangat bagus dan banyak tempat untuk berfoto.,N/A,Tidak
1259,N/A,Nona Bee,5,3 bulan lalu,N/A,N/A,Tidak
1260,N/A,Silvester nadadhanar,5,3 bulan lalu,bagus,N/A,Tidak
1261,N/A,tiara kurniati,5,3 bulan lalu,Tempatnya estetik,N/A,Tidak
1262,N/A,Dwi Mokoagow,5,3 bulan lalu,Pelayanan ramah bgt👍🏻,N/A,Tidak
1263,N/A,Kany Dndr (Penikmatkopi),5,3 bulan lalu,N/A,N/A,Tidak
1264,N/A,Sundari,5,3 bulan lalu,"Amazing place, buat anak skena wajib sih ini😍 …",N/A,Tidak
1265,N/A,Nella Safitri13,5,3 bulan lalu,pelayanannya oke banget,N/A,Tidak
1266,N/A,Yuriska Tiara,5,3 bulan lalu,"Tempatnya nyaman banget,pelayanannya juga oke",N/A,Tidak
1267,N/A,Kelsi Isha Kirana,5,3 bulan lalu,Pelayanannya oke banget👍,N/A,Tidak
1268,N/A,Fadli Ananda,5,3 bulan lalu,N/A,N/A,Tidak
1269,N/A,rayhan virsa,5,3 bulan lalu,N/A,N/A,Tidak
1270,N/A,Indh Prmta,5,3 bulan lalu,N/A,N/A,Tidak
1271,N/A,Febby januari,5,3 bulan lalu,Makanannya enak poll,N/A,Tidak
1272,N/A,raka tirta,5,3 bulan lalu,"Tempat asik, ada photobox juga",N/A,Tidak
1273,N/A,Ryang Suryo Rachmadi,5,3 bulan lalu,"Tempat nya fancy, untuk sekelas coffee shop this is totally different than other. Sangat recommended bangettt. Kopi nya pun enakk",N/A,Tidak
1274,N/A,Bagas Saputra,5,3 bulan lalu,"coffee nya mantap, cozy banget buat nongkrong, approve ✨✨",N/A,Tidak
1275,N/A,Dinar Mulyarta,5,3 bulan lalu,N/A,N/A,Tidak
1276,N/A,Anindya Widyannisaa,5,3 bulan lalu,N/A,N/A,Tidak
1277,N/A,Moh Fariz al farizy,5,3 bulan lalu,Enak poll🤩🤩,N/A,Tidak
1278,N/A,Nur fadillah Laelatus S,5,3 bulan lalu,N/A,N/A,Tidak
1279,N/A,Imama Nur Layliyah,5,3 bulan lalu,N/A,N/A,Tidak
1280,N/A,luveee amour,5,3 bulan lalu,Tempatnya cocok untuk foto-foto estetik dan sangat instagramable. Minumannya juga enak dan seger.,N/A,Tidak
1281,N/A,Oktavia Widiyati,5,3 bulan lalu,Tempatnya asik dan instagramable banget. Cocok buat nongkrong santuy dan pastinya banyak spot foto keren 🥰,N/A,Tidak
1282,N/A,Ruskis Dayati,5,3 bulan lalu,Tempat nya bagus cocok buat foto foto gemeshh😍,N/A,Tidak
1283,N/A,Alifia Divanka,5,3 bulan lalu,Tempat nya bagus kaka”nya ramah,N/A,Tidak
1284,N/A,Nurmala Sari,5,3 bulan lalu,Cafe gemas banyak ruangan rahasia yang aesthetic. Gemass juga tbtb di kasih bakpia free💗✨ …,N/A,Tidak
1285,N/A,Annisa Adelia _161,5,3 bulan lalu,"tempatnya bagus eatetik, bersih, pelayananya ramah, tempatnya juga strategis",N/A,Tidak
1286,N/A,Dina Lorensa,5,3 bulan lalu,N/A,N/A,Tidak
1287,N/A,Naya Novia,5,3 bulan lalu,N/A,N/A,Tidak
1288,N/A,Nikolas,5,3 bulan lalu,Rasanya enak,N/A,Tidak
1289,N/A,Novia Amalia,5,3 bulan lalu,rekomenddd,N/A,Tidak
1290,N/A,Ghaisan Haidar,5,3 bulan lalu,N/A,N/A,Tidak
1291,N/A,Gustia Kumala,5,3 bulan lalu,Aku si yes,N/A,Tidak
1292,N/A,Asrul Raditio,5,3 bulan lalu,Tempat dan makanan nya worth it di coba,N/A,Tidak
1293,N/A,zein,5,3 bulan lalu,N/A,N/A,Tidak
1294,N/A,jeha pedas,5,3 bulan lalu,N/A,N/A,Tidak
1295,N/A,Anggun Natal,5,3 bulan lalu,"Tempatnya cozy dan minumannya enakk, minuman paling rec cloud series coffe with marah mel",N/A,Tidak
1296,N/A,Ulima,5,4 bulan lalu,N/A,N/A,Tidak
1297,N/A,Zahra Sunnyamelia,5,4 bulan lalu,N/A,N/A,Tidak
1298,N/A,may lina yusi istiqomah,4,4 bulan lalu,"Saya kira tempat PS, ternyata social space 👍🏼ruangannya seperti labirin, cocok untuk yang suka keramaian👍🏼, tidak cocok untuk nugas 🙏🏻 ramai anak muda",N/A,Tidak
1299,N/A,Elis Listiani,5,4 bulan lalu,N/A,N/A,Tidak
1300,N/A,Alqyu Fadhlik,5,4 bulan lalu,Bagus dan tempatnya adem,N/A,Tidak
1301,N/A,Karina Amalia,5,4 bulan lalu,"tempatnya instagram-able banget, nyaman banget, pelayanan responsif ✨🥰",N/A,Tidak
1302,N/A,Anifaidha Nabila,5,4 bulan lalu,Bagusss sekali😍😍😍😍😍,N/A,Tidak
1303,N/A,Dzak K,4,4 bulan lalu,"bisa bisa nya pesanan saya lupa, padahal udah nunggu hampir 45 menit dan harus ke kasir lagi baru dibuatkan. minumannya bukan selera saya. pegawainya membantu bgt, nyari kawan dibantu cek ruangannya satu2 sampai ketemu.",N/A,Tidak
1304,N/A,Fatihatul Khairat Al Mubarokah,5,4 bulan lalu,wow bngtt,N/A,Tidak
1305,N/A,Baiq Nurhandini Wulandari,5,4 bulan lalu,Estetika parahhh,N/A,Tidak
1306,N/A,Shinta Rahmawati,5,4 bulan lalu,"cantiiik tempatnya, minumannya juga enaak… recommend banget kalo lagi ke jogja n bingung mau ke mana",N/A,Tidak
1307,N/A,Intan Nurmawaddah,5,4 bulan lalu,Tempat paling nyaman di kota!! Pertama kali kesini dan nggak ada yang perlu disesali!! Suka banget ^^,N/A,Tidak
1308,N/A,Checa billaa,5,4 bulan lalu,N/A,N/A,Tidak
1309,N/A,Rifa Indana,5,4 bulan lalu,N/A,N/A,Tidak
1310,N/A,Neisya Nur,5,4 bulan lalu,N/A,N/A,Tidak
1311,N/A,Salsavita Nurarini,5,4 bulan lalu,N/A,N/A,Tidak
1312,N/A,mayestri catur wardani,5,4 bulan lalu,"estetik bgtt sih, banyak spot fotonya pokoknya rekomen bgtt",N/A,Tidak
1313,N/A,Kholda Aula Zulfazilla,5,4 bulan lalu,N/A,N/A,Tidak
1314,N/A,rahma astutiyd,5,4 bulan lalu,N/A,N/A,Tidak
1315,N/A,May Riska Primadinda,5,4 bulan lalu,nyaman,N/A,Tidak
1316,N/A,Nayla Firda,5,4 bulan lalu,kerenn bgtt tempatnyaa recomended😍😍😍,N/A,Tidak
1317,N/A,Nupal Ramadhan,5,4 bulan lalu,keren bangen tempat nya & recomended buat gen z.,N/A,Tidak
1318,N/A,Dewi Purnama Sari,5,4 bulan lalu,"Sangat nyaman , dan banyak spor menarik",N/A,Tidak
1319,N/A,Sochana,5,4 bulan lalu,"pertama kali kesini, tempatnya bagus banget, estetik buat foto foto juga",N/A,Tidak
1320,N/A,olivia matchaaa,5,4 bulan lalu,cozy abissss🤙🏻 …,N/A,Tidak
1321,N/A,Setiawanda desy Rahmawati,5,4 bulan lalu,"tempatnya bagus,estetik,cocok buat nongkrong",N/A,Tidak
1322,N/A,ANDINA NAULINA PUTRI,5,4 bulan lalu,"Tempatnya nyaman,bagusss",N/A,Tidak
1323,N/A,elsa charisma sulistyani,5,4 bulan lalu,"tempatnya nyaman banget, cocok buat nongkrong anak muda, harganya juga terjangkau",N/A,Tidak
1324,N/A,mikey mike,5,4 bulan lalu,"Tmptmua enakk
Pelayanannya bagus
Minumannnya enak",N/A,Tidak
1325,N/A,Mikey Mauseo,5,4 bulan lalu,Tmptnya asikk,N/A,Tidak
1326,N/A,Pratama Brian,5,4 bulan lalu,"Pelayanan ramah, tempat bersih dan nyaman gd joob c28",N/A,Tidak
1327,N/A,Nanda Saputra,5,4 bulan lalu,"Tmptnya asikk
Pelayanannya ramah
Minumannya enak",N/A,Tidak
1328,N/A,Intan Tri Banowati,5,4 bulan lalu,N/A,N/A,Tidak
1329,N/A,05_ARIKA liani martha,5,4 bulan lalu,N/A,N/A,Tidak
1330,N/A,Nisrinaa Fumilsy,5,4 bulan lalu,N/A,N/A,Tidak
1331,N/A,Selviana Putri,5,4 bulan lalu,tempatnya comfyy,N/A,Tidak
1332,N/A,04. Alya Hifza Sabrina,5,4 bulan lalu,"pelayanan yg bagus, tempat enak",N/A,Tidak
1333,N/A,hropenyourmind,5,4 bulan lalu,N/A,N/A,Tidak
1334,N/A,Puspa Dewani,5,4 bulan lalu,"pelayanan nya ramah, sangat rekomendasi",N/A,Tidak
1335,N/A,fradila ayunda,5,4 bulan lalu,N/A,N/A,Tidak
1336,N/A,Lusi Septiana,5,4 bulan lalu,Pelayanan baik,N/A,Tidak
1337,N/A,36. Zinnia Aurelia Zavira,5,4 bulan lalu,N/A,N/A,Tidak
1338,N/A,Fikri ardiyansah,5,4 bulan lalu,sangat nyaman,N/A,Tidak
1339,N/A,Siti ramadhani Chaesa fitri,5,4 bulan lalu,N/A,N/A,Tidak
1340,N/A,zella trianda damar galih,5,4 bulan lalu,mantap,N/A,Tidak
1341,N/A,Eis Prihatiningsih,5,4 bulan lalu,"Pelayanan ramah seru dan aestetic
recomend buat anak gen z",N/A,Tidak
1342,N/A,widy Azier,5,4 bulan lalu,N/A,N/A,Tidak
1343,N/A,Haris Tian,5,4 bulan lalu,N/A,N/A,Tidak
1344,N/A,Encek Reviewer,5,4 bulan lalu,"Lu pengen konsep bar tapi gak mabuk? INI DIA! Sumpah ini tempat asik banget dah, keren di setiap ruangannya, rame sih cuma ada karyawan yang bantuin kita untuk dapetin kursi atau tempat duduk, jadi gak usah takut untuk nggak dapet tempat yaaa. Ada indoor dan outdoornya jadi kalian tinggal pilih aja suka dimanaaa👍style pengunjung juga keren keren dah cantik cantik dan ganteng ganteng, gak kecewa kalau kalian dateng kesini dengan style gaya kalian yang bagus juga seperti pengunjung yang lain kok, harga juga gak mahal, standartlah tempat nongkiii kekiniannnn😊 ajak temen, sahabat dan keluarga kalian untuk mampir ketempat ini mungkin akan berkesan saat ke kota jogjaaaa❤️",N/A,Tidak
1345,N/A,Cynthiya Rochwiarini,5,4 bulan lalu,"tempatnya estetik sekaliii, besok mau kesini lagii",N/A,Tidak
1346,N/A,Lovgaritma,5,4 bulan lalu,Tempatnya bagus untuk foto dan kakaknya yg nama ryan juga baik,N/A,Tidak
1347,N/A,Nurulitasari Putri,5,4 bulan lalu,N/A,N/A,Tidak
1348,N/A,Yanuar Restu,5,4 bulan lalu,"Staffnya ramah ramah, tempatnya adem nyaman buat nongkrong, lokasinya strategis deket pusat wisata malioboro",N/A,Tidak
1349,N/A,Putri Ratna,5,4 bulan lalu,N/A,N/A,Tidak
1350,N/A,hendry cakepfolss,5,4 bulan lalu,cozyy + suka bgt sma listtt laguuu nyaaa 🔥✨✨✨,N/A,Tidak
1351,N/A,Lady Debra,5,4 bulan lalu,Ryan Adel,N/A,Tidak
1352,N/A,Vino Devan,5,4 bulan lalu,N/A,N/A,Tidak
1353,N/A,Arifin AR,5,4 bulan lalu,Tempat nongki recomend di jogjaa,N/A,Tidak
1354,N/A,nur azizah,5,4 bulan lalu,Asikk banyak spot foto nyaaa,N/A,Tidak
1355,N/A,Diva Fadlilaa,5,4 bulan lalu,N/A,N/A,Tidak
1356,N/A,Andra Pratama Danianto,5,4 bulan lalu,N/A,N/A,Tidak
1357,N/A,Citra YSB,5,4 bulan lalu,"Aesthetic banget cafenyaa, gass bikin di Semarang dong kakk",N/A,Tidak
1358,N/A,Revaldy Zanfito,5,4 bulan lalu,"tempatnya baguss, cocok buat nugas",N/A,Tidak
1359,N/A,Bintang SW,5,4 bulan lalu,"bagus, aesthetic, dingin, enak minumannyaa, pelayanannya ramahh, terbaik dahhhh",N/A,Tidak
1360,N/A,RaFi pratamA,5,4 bulan lalu,Pelayanannya mantap,N/A,Tidak
1361,N/A,januardh1,5,4 bulan lalu,N/A,N/A,Tidak
1362,N/A,Azza Nisrina,5,4 bulan lalu,"tempatnya bagus, suasananya juga bagus, setiap sudutnya sangat estetik, suka banget pokonya🤩",N/A,Tidak
1363,N/A,Naili Ifrozul m,5,4 bulan lalu,tempatnyaa cakepp bgt,N/A,Tidak
1364,N/A,c,5,Diedit 4 bulan lalu,"Pelayanan cepat, dan ramah sangat informatif
Suasananya cozy untuk nongkrong, banyak spot foto kekinian, ada 2 spot photobooth jg 40k seingatku",N/A,Tidak
