no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
144,N/A,elvira wahyuni,5,seminggu lalu,Suka banget sama ice creamnya! Wajib kesini deh pokoknya,N/A,Tidak
145,N/A,Farrel Nayz,5,seminggu lalu,pelayan gercep & ramah,N/A,Tidak
146,N/A,Ardenta Nabila,5,seminggu lalu,"Kesini bbrp hari lalu ber2 cuma pen nyobain gelato nya. Abis 60an ber2. Overall enak dan banyak bgt pilihan rasanya ada kali itu 30an. Suka bgt pas dateng disambut meriah sama staff nya. Mood bgt 🥰💃❤ kataku klean cobain siii ini.

Tempat nya luas, aesthetic, ada smoking room nya. Dan ada photobox jg weh",N/A,Tidak
147,N/A,Robby Putranto,5,seminggu lalu,N/A,N/A,Tidak
148,N/A,Murwanti Didik,4,seminggu lalu,"Gelato enak si,untuk pesan kopi dan pastry harus sabar karena tidak ramai aja lama.americano hot dg gelas kertas jadi rembes dan kopi cepat dingin. Tidak disediakan gula",N/A,Tidak
149,N/A,Midnight Brew,5,seminggu lalu,"Rasanya Uenak..
Apalagi yang Dubai Pistachio dan Matcha Pistachio..
Mungkin sementara ini.. Ini masih yang paling enak..
Rasa yang Lain enak juga.. Mantap..

Cuma Musiknya aja yang kekencengan ..",N/A,Tidak
150,N/A,yerika cindy,5,seminggu lalu,"Pelayanannya ramah, tempatnya luas dan nyaman",N/A,Tidak
151,N/A,Mahe Bas,5,seminggu lalu,N/A,N/A,Tidak
152,N/A,Artini Herawati Wahyudi,5,2 minggu lalu,N/A,N/A,Tidak
153,N/A,fajar zona,5,2 minggu lalu,"Saya kesini pas Minggu pembukaan. Ramai banget. Namun pelayanannya tetap cepat. Terdapat aneka macam gelato. Tempatnya estetik dan khas nya C28, ada photobox nya. Promosi atau iklan nya juga termasuk agresif. Pas kesana saya lihat banyak juga pengunjung dari luar kota.",N/A,Tidak
154,N/A,Benedict Iyo,4,2 minggu lalu,N/A,N/A,Tidak
155,N/A,annisa luthfi,5,2 minggu lalu,"Tempat nya aesthetic, bagus dan nyaman bgt buat nongki",N/A,Tidak
156,N/A,Vera,5,2 minggu lalu,"Surga Gelato, banyak varian yang menggugah selera....ke Jogja wajib ke sini ya..",N/A,Tidak
157,N/A,Asa Shaliha Rahmaningrum,5,2 minggu lalu,"Saya suka gelatonya! Sebagai orang yang biasanya tidak suka hidangan penutup, gelato ini enak, tidak terlalu manis. Saya mencoba yang rasa teh susu panggang dan saya menyukainya! Saya datang jam 10 pagi dan rasa gelatonya cukup lengkap. Tempat ini cocok untuk nongkrong bersama teman-teman.",N/A,Tidak
158,N/A,Dewi Anugrah,5,2 minggu lalu,N/A,N/A,Tidak
159,N/A,Lutfi Jamal,5,2 minggu lalu,N/A,N/A,Tidak
160,N/A,Berliana Cahya,5,2 minggu lalu,N/A,N/A,Tidak
161,N/A,ellsa okktaa2772,5,2 minggu lalu,tempatnya seru baguss bgttt recomend,N/A,Tidak
162,N/A,Wibowo Budiharjo,5,2 minggu lalu,N/A,N/A,Tidak
163,N/A,Menik Zohara,5,2 minggu lalu,N/A,N/A,Tidak
164,N/A,Qlap Autolamp,5,2 minggu lalu,"Kaya bukan di jogja atmosfer nya asik buat nongkrong . Varian rasa gelatonya banyak beud , puas milih dah 👍🏼 sukses terus buat michael kreme gelato 🔥💪🏼",N/A,Tidak
165,N/A,Dimas Putra,5,2 minggu lalu,"kaka nyaa ramah banget, bisa makan gelato sambil liatin kakak nya, nama nya Kak Acel",N/A,Tidak
166,N/A,Sarwendah Oktavia,5,2 minggu lalu,"Gelato yg rasa lotus biscoff enak, chessecake juga enak, pelayanan ramah, tempat nyaman banget buat nyantai,best👍🏻 …",N/A,Tidak
167,N/A,LaluDanis zubardan02,5,2 minggu lalu,Sangat memuaskan,N/A,Tidak
168,N/A,kaka tzy,5,2 minggu lalu,N/A,N/A,Tidak
169,N/A,Fiqhi Fahriansyah,5,2 minggu lalu,pelayanannya oke banget,N/A,Tidak
170,N/A,Jaka Anandaru,5,2 minggu lalu,staffnya ramah,N/A,Tidak
171,N/A,Aden Sahwaludin,5,2 minggu lalu,N/A,N/A,Tidak
172,N/A,Juneida Ramadhani,5,2 minggu lalu,Saya dan putri saya memiliki pengalaman yang luar biasa di Michael Kreme 😍,N/A,Tidak
173,N/A,Dian Tri Pratiwi,5,3 minggu lalu,N/A,N/A,Tidak
174,N/A,Nur Maharani Dava,5,3 minggu lalu,"tempatnya cozy cocok banget buat nongki cantik sm temen"", tempatnya luas juga banyak spot foto 😍😍",N/A,Tidak
175,N/A,Nashella Silvana,5,3 minggu lalu,"tempat luas, cozy, instagramable  banyak spot foto juga, ada photoboxnya jugaa, rekomendasinya rasa gelatonya pilih yang pistachio sii enak banget😍",N/A,Tidak
176,N/A,Cleva,5,3 minggu lalu,N/A,N/A,Tidak
177,N/A,amylia william,5,3 minggu lalu,Bagus,N/A,Tidak
178,N/A,Luky Hapsari,5,3 minggu lalu,"Pelayanan ramah, suasana menyenangkan, makanan dan es krim nya enak...
Recommended",N/A,Tidak
179,N/A,Melinda Indini,5,3 minggu lalu,"Lil’ Bit pricy, but i dont mind to come back 😁. Gelato nya enak.. tempatnya asik bgt… parkir luas. Dan ga cuma jual gelato. Tp ada kopi n makanan lain. Tempatnya estetik bgt.. cocok buat yg suka foto2… porsi gelatonya banyak bangettt",N/A,Tidak
180,N/A,Aqib Abiyyu,5,3 minggu lalu,N/A,N/A,Tidak
181,N/A,happyhappytummies,4,3 minggu lalu,"Akhirnya nemu gelato enak lagi di Jogja karena liat ratingnya bikin penasaran untuk disamperin. Pilihan rasa gelatonya banyak banget, aku pesen yang small size bisa pilih 2 rasa (IDR 55.000), pilihanku jatuh ke yang signature flavor: Pistachio choco kunafa & Matcha earl grey. Dua-duanya enak, sweetnya balance dan ga over sweet.
Tempatnya lumayan luas untuk nongkri sambil gelato-an, space antara meja yg satu dan lainnya jg berjarak jd ga sempit, trus disedian air putih dan dianterin ke meja, nice!
So far the experience all good, aku suka! 👍🏼",N/A,Tidak
182,N/A,nimas ayu eva krisnandari,5,3 minggu lalu,"tempat nyaman,gelato enak..",N/A,Tidak
183,N/A,Helena Schinder,5,3 minggu lalu,"sooo good, highly recommend pw banget buat nongki juga🤩🤩🤩 …",N/A,Tidak
184,N/A,Andra Shdr,5,3 minggu lalu,Gelatonya enak variannya banyak,N/A,Tidak
185,N/A,Cakra nathan “Nathan” Wirakusuma,5,3 minggu lalu,"gelatonya enak , pelayanan ramah",N/A,Tidak
186,N/A,DaffaRaihan,5,3 minggu lalu,N/A,N/A,Tidak
187,N/A,maharani perdana_021,5,3 minggu lalu,N/A,N/A,Tidak
188,N/A,Ribka Hutagalung,5,3 minggu lalu,N/A,N/A,Tidak
189,N/A,Adi Candra saputra,5,3 minggu lalu,Tempat estetika,N/A,Tidak
190,N/A,Nana Lutfiana,5,3 minggu lalu,"Tempat gelato yang buka 24 jam.
Pilihan gelato nya banyak, pilihan minum dan makanan nya jg beragam",N/A,Tidak
191,N/A,Nositaria Devia Hariefka,5,3 minggu lalu,"datang pagi pas masih sepi, pelayanan ramah dan banyak pilihan untuk gelatonya
ada yang regular dan premium, rasanya juga enak
parkir luas dan lokasi mudah ditemukan",N/A,Tidak
192,N/A,Waridatun -,5,3 minggu lalu,"Pilihan es krimnya banyakkk, rasanya enakk pokoknya, tempat nyaman cocok buat foto foto, pelayanan ramahh",N/A,Tidak
193,N/A,Eva Ayu Lestari,5,3 minggu lalu,"Cozy bnget tempat nya
Nyaman buat nongki maupun foto²",N/A,Tidak
194,N/A,Vivhy Pandie,5,3 minggu lalu,"ih tempatnya lucu and aesthetic bgt, servicenya juga oke bgt, ramah bgt😁",N/A,Tidak
195,N/A,Siti Nariyah,5,3 minggu lalu,"Tempat nya nyaman, banyak spot foto lucu. Es krim nya enak",N/A,Tidak
196,N/A,RENA MAHARANI L.A,5,3 minggu lalu,"Pelayanannya ramah, gelato nya juga enak. Suasananya nyaman untuk kumpul” dan ngobrol ada Photobox juga. Mungkin saran sedikit dibagian mushola mukenanya ditambah karena cuma ada satu. Jadi ketika jam solat ga antri",N/A,Tidak
197,N/A,Rara Megarani,4,3 minggu lalu,"Pelayanannya ramah, cuma ada sedikit miss communication sama pelayanan gelatonya, mungkin karena cukup ramai sehingga sedikit diburu-buru untuk memilihnya juga",N/A,Tidak
198,N/A,Budy Kurnia,3,3 minggu lalu,"Yg bagian roti n minuman payah lama banget
Masak brownies 1potg aja 20mnt
Klo bagian es cream ok lah",N/A,Tidak
199,N/A,Jihan Nabila,5,3 minggu lalu,"Untuk eskrim gelatonya all in enak, maybe buat butterscotch nya sedikit terlalu manis",N/A,Tidak
200,N/A,nur azizah,5,3 minggu lalu,bagus sekali!!,N/A,Tidak
201,N/A,Dewi Fefti,5,3 minggu lalu,N/A,N/A,Tidak
202,N/A,fransiska pradhita,5,3 minggu lalu,"pelayanannya oke bgt, ramah"" juga. pokonya harus cobain deh main kesini",N/A,Tidak
203,N/A,amanda regita,5,3 minggu lalu,"Es krimnya enak, pelayanan bagus👍🏻 …",N/A,Tidak
204,N/A,Theo H,5,3 minggu lalu,"Lokasi nyaman...tenang .
Gelato banyak variannya .",N/A,Tidak
205,N/A,Emeralda Sumendap,5,3 minggu lalu,N/A,N/A,Tidak
206,N/A,Amellia Soesanto,5,3 minggu lalu,N/A,N/A,Tidak
207,N/A,aurellia nur azizah,5,3 minggu lalu,ice cream nya enak dan pelayanannya bagus ramah,N/A,Tidak
208,N/A,Pingkan Natasya,5,3 minggu lalu,N/A,N/A,Tidak
209,N/A,jian dira,5,3 minggu lalu,tempatnya enak nyaman,N/A,Tidak
210,N/A,Dannu Larezha,5,3 minggu lalu,Rekomendasi gelato di palagan,N/A,Tidak
211,N/A,Nindya Mayaningtyas Dewi,5,3 minggu lalu,"Tempatnya bagus, cozy, estetik buat foto. Gelatonya enak ga terlalu manis, variasi rasanya banyak. Pelayanannya ramah bgt. Mantap pokoknya 👍🏻🥰",N/A,Tidak
212,N/A,Aghnia Rahmi Hanum,5,3 minggu lalu,suasananya bagus,N/A,Tidak
213,N/A,Deswara Varen Ramadhani,5,3 minggu lalu,Bagus,N/A,Tidak
214,N/A,putri maharani,5,3 minggu lalu,N/A,N/A,Tidak
215,N/A,Novy Marlinda,5,3 minggu lalu,"Gelatonya enaak rasanya pas..👌🏻
Tempat luas dan suasananya cozy..
Parkiran jg luas..🥰",N/A,Tidak
216,N/A,Anjayyy Slebeww 1,5,3 minggu lalu,"good job bngettt, next time datang lagi dehh🌟🌟🌟🌟🌟",N/A,Tidak
217,N/A,Ulya Azimah,5,3 minggu lalu,Tempat gelato yg berbeda dari biasanya. Secara toilet dan tempat duduk lebih cozy. Good. Musiknya jedag jedug.. haha,N/A,Tidak
218,N/A,Andreas Anwar,5,3 minggu lalu,"Tempatnya sangat comfort, bersih,orang orangnya very humble, service nya outstanding dan yg pasti makanannya enak enak, so delicious. Keep it up Michael Kreme ❤️",N/A,Tidak
219,N/A,Priska Fadhila,5,3 minggu lalu,Menyenangkan. Kak Andi ramah sekali👍👍👍,N/A,Tidak
220,N/A,tari untari,5,3 minggu lalu,N/A,N/A,Tidak
221,N/A,novia ayuratri,5,3 minggu lalu,Tempatnya nyaman macha nya enak bisa di coba,N/A,Tidak
222,N/A,Andrius Roykos,5,3 minggu lalu,semua rasa enak untuk gelato dan pelayanannya bagus,N/A,Tidak
223,N/A,mas aril,5,3 minggu lalu,"Kafe yang asyik untuk nongkrong dan berfoto selfie. Gelatonya lezat, dengan banyak rasa, dan kamu bisa menambahkan topping sendiri. Rasanya lezat, manis, dan unik. Pelayanannya ramah dan cepat. Ada banyak spot foto yang Instagramable dan photo booth yang lumayan bagus.",N/A,Tidak
224,N/A,Ribka Prasetya,5,3 minggu lalu,N/A,N/A,Tidak
225,N/A,Diah Ayu Pramesthi N,5,3 minggu lalu,N/A,N/A,Tidak
226,N/A,Dwy Surya Ahmadi,5,3 minggu lalu,N/A,N/A,Tidak
227,N/A,navaretta alfiesta,5,3 minggu lalu,"tempat cozy, pelayanan memuaskan. sebelum memilih varian staff menawarkan tester terlebih dahulu dan diberikan free air putih untuk menetralisir lidah. variannya banyakkk dan enakk bgtttt huhu🥹🫶🏻 buka 24 jam 💯",N/A,Tidak
228,N/A,11_Belila Mega,5,3 minggu lalu,"Spot gelato dengan rasa-rasa unik yang wajib kalian coba di Jogja Utara. Tempatnya nyaman banget, pelayanan ramah, mantap pokoknya bintang lima🤩 …",N/A,Tidak
229,N/A,priscilla aryani,5,3 minggu lalu,"Gelatonya enakk, ada pilihan basic dan signature. Harga masih okeee. Tempat duduknya banyaak dan banyak spot foto. Ada mushollanya juga, jadi oke bangeettt",N/A,Tidak
230,N/A,Isaaf Faadhilah,5,3 minggu lalu,"dark choconya juara. pilihan gelatonya banyak, overall nice, including the services.

untuk atmosfer tempat juga cukup baik, mencakup restroom dan mushola yang cukup layak juga,",N/A,Tidak
231,N/A,Mutiara 3107,5,3 minggu lalu,"ice cream nya enak bgtt trs dapet free mineral wo'ah 🤭, tempat nya juga cozy pelayanan baik ramah semuaa lov",N/A,Tidak
232,N/A,Prita Ayudya,5,3 minggu lalu,gelato terbaik sejauh ini!✨🫶🏻🌷,N/A,Tidak
233,N/A,Silvia Devta,5,3 minggu lalu,N/A,N/A,Tidak
234,N/A,Indah Juliana,5,3 minggu lalu,N/A,N/A,Tidak
235,N/A,Mac Marco,5,3 minggu lalu,N/A,N/A,Tidak
236,N/A,Safira,5,3 minggu lalu,N/A,N/A,Tidak
237,N/A,Zulfa Noviani,5,3 minggu lalu,Sempurna,N/A,Tidak
238,N/A,04_As Syifa Najwa Aanisah,5,3 minggu lalu,gelatonya recomend,N/A,Tidak
239,N/A,Aditya Anugrah Fikri,5,3 minggu lalu,ice cream nya enak pelayananya ramah,N/A,Tidak
240,N/A,Agung Aja,5,3 minggu lalu,N/A,N/A,Tidak
241,N/A,N,5,3 minggu lalu,"Bisa di tambah pernak pernik pink buat foto²
Selebihnya udah oke banget, tempat nya aesthetic",N/A,Tidak
242,N/A,Laili Ashrya,5,3 minggu lalu,"Gelatonya cocok buat yg kurang suka manis karna gak bikin giung. Varian rasanya juga banyak. Tempatnya gak perlu ditanya lagi , nayaman dan comfi.",N/A,Tidak
243,N/A,Wisda Fatihur Rozi,5,3 minggu lalu,Seruuu disiniii suka bgt dari Gelato + ambiencenya❤️,N/A,Tidak
244,N/A,Gajahungu Sukses,4,3 minggu lalu,"Minuman enak.
Gelato ok
Suasana dan tempat estetik.
Good place good ambience 🥰",N/A,Tidak
245,N/A,maharani puspita dewi,5,3 minggu lalu,N/A,N/A,Tidak
246,N/A,Rr Ayu Setyaningrum,5,3 minggu lalu,"deket rumah, kalo pengen manis manis langsung kesini sewaktu waktu karena buka 24 jam 🥰😍",N/A,Tidak
247,N/A,Jawara febrian Wisnu wardana,5,3 minggu lalu,Bagussss sekalii tempatee,N/A,Tidak
248,N/A,deviputri gustiyani,5,3 minggu lalu,"Untuk gelato nya enak dan banyak pilihan, banyak pilihan menu, pelayanan nya juara bgt. Apalagi mas fao, terimakasih mas sudah membantu, saya lupa dengan pesanan nya tapi mas nya dengan baik dan ramah memberitahu 🫶🏻",N/A,Tidak
249,N/A,Rossy Helfina,5,3 minggu lalu,"Tempatnya sangat luas dan bersih..cocok untuk bersantai..makanan dan gelatonya  juga enak2 semua, pokoknya very recomended untuk jadi salah satu tempat yang wajib dikunjungi oleh warga Jogja maupun orang2 yang  mau ke jogja",N/A,Tidak
250,N/A,Adi Windarto,5,3 minggu lalu,Harus nyoba ke sini sihhh,N/A,Tidak
251,N/A,Eka Mulya Agustina,5,3 minggu lalu,"Konsepnya seperti bar, ada music dan santai. Tempat sangat nyaman. Gelatonya pun banyak pilihan rasanya",N/A,Tidak
252,N/A,Demasa Fetalita,5,3 minggu lalu,"Tempat gelato yang sangat nyaman buat ajak anak-anak nongkrong disini, parkiran luas, banyak spot foto, harga gelato nya juga terjangkau sekali harganya & bisa ambil free mineral water 🥰🍦",N/A,Tidak
253,N/A,Chika Azizah,5,3 minggu lalu,N/A,N/A,Tidak
254,N/A,Oky Setiadi,5,3 minggu lalu,"Good job mas ray, pelayanannya sangat ramah sekali",N/A,Tidak
255,N/A,Ernawati R,5,3 minggu lalu,"one of the cutes place to visit in Palagan 🍰

tempatnya nyaman, luas, dan pilihan makanannya beragam selain gelato. pelayanannya juga okay, dan toiletnya pun bersih.
plusnya lagi ada photobox 📸🎞️",N/A,Tidak
256,N/A,Cut Athaya Putri Khalishah,5,3 minggu lalu,N/A,N/A,Tidak
257,N/A,ghania habibah,5,3 minggu lalu,enakkk!!! harus cobain plisss,N/A,Tidak
258,N/A,Adi Pracoyo,5,3 minggu lalu,"Layanan di sini saya bilang bagus banget. Dari mulai kedatangan di parkiran telah di bantu dan diarahkan security, Lalu memasuki ke dalam akan di sambut dengan ceria mulai di bukakan pintu hingga ke meja pemesanan apalagi ketemu Kak Andi yang ceria hehhe. Tempatnya juga nyaman luas dan ramah anak di lengkapi dengan fasilitas pendukung lainnya seperti musholla dan kamar mandi yang bersih terawat ada juga ruang photoboxnya. Untuk makanan dan minuman di sini pilihannya juga banyak sekali tidak hanya ice cream saja. Perkopian juga tersedia disini. Tempat ini buka 24 jam non-stop rekomendasi banget pokoknya buat di kunjungi kalau kamu lagi di jogja. Anak-anak, remaja, mahasiswa, dewasa, lansia semua cocok dan bisa ke sini. Cobain guys 👌",N/A,Tidak
259,N/A,Detriana wahyuningsih,5,3 minggu lalu,"Makanan enak, pelayanan baik dan ramah.",N/A,Tidak
260,N/A,Zakiyya Assayyidah Asy-syifa,5,3 minggu lalu,N/A,N/A,Tidak
261,N/A,frisca RnB,5,3 minggu lalu,N/A,N/A,Tidak
262,N/A,Ervina Dwi Setyarini,5,3 minggu lalu,"Cozy, chill, pelayanan top bgt",N/A,Tidak
263,N/A,Afif Fajri,5,3 minggu lalu,N/A,N/A,Tidak
264,N/A,Najwa Rodja,5,3 minggu lalu,"Pelayanannya bgus semua perfect,gelato nya enak, crew ramah sekali",N/A,Tidak
265,N/A,DPURNAMA23,5,3 minggu lalu,N/A,N/A,Tidak
266,N/A,Febrian Adinata (Febrian),4,3 minggu lalu,N/A,N/A,Tidak
267,N/A,Omah salad gembol,5,3 minggu lalu,gelatoo nya sangat enak dan mas mas ramah banget sangat membantu dalam memilih rasa best🌟🌟🌟🌟🌟 pelayan yang lain juga 🌟🌟🌟🌟🌟,N/A,Tidak
268,N/A,rahma atrika,5,3 minggu lalu,"Buka 24 jaaam, tempatnya kece bgt es krim nya enak bgt especially pistachio",N/A,Tidak
269,N/A,amel nasaki,5,Diedit 3 minggu lalu,"The biggest gelato in this town, semua gelatonya enak no debat. Pelayanan ramah bintang 5",N/A,Tidak
270,N/A,Ari Prabowo,5,4 minggu lalu,Coffee Latte nya enak...😃😃 …,N/A,Tidak
271,N/A,Florentinans Maria,5,4 minggu lalu,Gelato favoritku di kota ini😘,N/A,Tidak
272,N/A,jumiyati (mey),5,4 minggu lalu,"Kopinya enak , creamy",N/A,Tidak
273,N/A,Inka ayu rahmawati,5,4 minggu lalu,"Gelatonya enak dan tempatnya juga estetik parahhh, rekomendasi kalo ke Jogja😍😍 …",N/A,Tidak
274,N/A,Indita Nafi Andriana,5,4 minggu lalu,Suka banget. Rasanya enak dan varian gelatonya banyak,N/A,Tidak
275,N/A,Gogo Asri,5,sebulan lalu,Pelayan gelato agak jutek.. rasa gelato sangat enak sekali tapi ada bbrp rasa gelato yg di cobakan ke saya mnurut sy agak kurang cocok disaya jadi saya mencoba mencari yg saya cocok.. bagian pelayan gelato nya lgsg melayani org lain tanpa permisi (pdhal lagi melayani saya) saya sampe bingung akirnya saya dilayani sama teman nya.. klo memang ada rasa yg saya tdk cocok masa di paksakan harus saya pilih..,N/A,Tidak
276,N/A,budi kurniawan,5,sebulan lalu,N/A,N/A,Tidak
277,N/A,Ervina,5,sebulan lalu,"Tempatnyaa nyaman, fasilitas lengkap, dan gelatoonyaa juaraaa",N/A,Tidak
278,N/A,Candrika Kumaralita Widitawati,5,sebulan lalu,N/A,N/A,Tidak
279,N/A,Shafira Narindi,5,sebulan lalu,tempatnya aesthetic untuk foto sangat bagus,N/A,Tidak
280,N/A,Indah Manfaati Nur,5,sebulan lalu,Tempat yang bagus dan nyaman 👍🏻,N/A,Tidak
281,N/A,n,3,sebulan lalu,N/A,N/A,Tidak
282,N/A,Annisa Chlorellani,5,sebulan lalu,"Pertama ke sini langsung disambut pelayanan parkir yang nyaman + bayar parkirnya di kasir, jadi kita tau uang parkir bukan parkir liar.
Suasananya super cozy, dan gelatonya ngga over sweet, cocok sama lidahku yang kurang terlalu suka manis, pelayannya super ramah.
Kalo ke Jogja pasti bakal ke sini lagi.",N/A,Tidak
283,N/A,Hanurawan Nugroho,5,sebulan lalu,N/A,N/A,Tidak
284,N/A,Sadewa 48,4,sebulan lalu,"Tempat gelato yang masih baru ini terletak di dekat daerah Palagan, Yogyakarta. Harus saya akui, mereka memiliki salah satu tempat ternyaman, karena tempatnya sangat bersih, rapi, dan modern. Selain itu, area dalamnya juga sangat luas. Tempat ini benar-benar tempat yang tepat untuk menikmati gelato! Staf di sini juga ramah dan bersahabat, meskipun akan lebih baik jika mereka menjelaskan lebih lanjut tentang berbagai pilihan rasa karena Anda hanya diperbolehkan mencicipinya dalam jumlah terbatas.

Sekarang untuk gelatonya sendiri. Mereka memiliki begitu banyak pilihan gelato untuk dicoba, menampilkan 3 etalase dengan rasa yang berbeda. Saya memesan varian Signature, yang harganya lebih mahal (sekitar 55 ribu untuk 2 scoop) dibandingkan varian reguler. Mereka memang menjualnya dengan harga yang lebih tinggi dibandingkan dengan banyak tempat gelato lain di Yogyakarta. Ketika saya mencoba rasa gelato mereka, secara keseluruhan rasanya memang enak dan teksturnya lembut dan halus. Namun, dengan harga yang mereka tawarkan, secara keseluruhan rasanya masih bisa ditingkatkan. Mencoba rasa pistachio dan ferrero rocher, dan keduanya memang memiliki rasa dan tekstur yang enak, meskipun rasanya bisa lebih intens karena agak halus. Akhirnya saya memilih rasa matcha earl grey dan strawberry matcha, dan keduanya memiliki rasa yang lebih intens dan teksturnya juga sangat enak, meskipun rasa susunya juga bisa terasa cukup kuat. Secara keseluruhan, gelato ini adalah tempat yang bagus untuk dikunjungi dan memiliki rasa yang enak serta tekstur yang dibuat dengan baik. Namun, dengan harga yang mereka tetapkan, beberapa peningkatan akan meningkatkan pengalaman keseluruhan, terutama dari segi rasa.",N/A,Tidak
285,N/A,Elena Berkelana,5,sebulan lalu,"okelahhh enakkk!! worth to try, tempat nyaman bgt buat nongkrong sama temen2",N/A,Tidak
286,N/A,Chuzaematin Novia,4,sebulan lalu,N/A,N/A,Tidak
287,N/A,Joe Tuttle,5,sebulan lalu,"Percayalah pada seseorang yang sudah pernah makan es krim di seluruh Jogja, ini yang terbaik! Rasanya kaya dan mantap. Kualitasnya tertinggi! Tempat lain saja tidak cukup enak.",N/A,Tidak
288,N/A,Obor Wahyujati,4,sebulan lalu,N/A,N/A,Tidak
289,N/A,Virdza Anditha,5,sebulan lalu,nomnomm choco brunee & strawberry cheesecakenya enaakk!!,N/A,Tidak
290,N/A,Devvi Agitha,5,sebulan lalu,"Tempatnya estetik, cozy, & banyak spot fotonya, ga cuma ada es cream, ada kopi dan jg camilan…",N/A,Tidak
291,N/A,Wira Adhika,5,sebulan lalu,Overall dari tempat dan pelayanan sih good but berharap kedepannya bisa semakin jauh lebih baik aja peningkatan semuanya 🙌,N/A,Tidak
292,N/A,Susilo Mukidi,5,sebulan lalu,"pelayanan memuaskan gelato dan coffe cukup enak, apalagi mas mas Bar nya A/N Hendika humble banget orangnya 👉🏻👈🏻",N/A,Tidak
293,N/A,Elmeira Floranza,5,sebulan lalu,N/A,N/A,Tidak
294,N/A,Zenza Panena,5,sebulan lalu,Bagus,N/A,Tidak
295,N/A,Piere Gerit,5,sebulan lalu,"Gelato yang creamy dan lezat. Patut dicoba! Variasi rasanya luar biasa, lezat, dan juga unik. Mereka punya rasa matcha stroberi dan yang paling mantap adalah rasa ""es teh solo"". Semua orang wajib coba!",N/A,Tidak
296,N/A,SHITA RAHMI MARETTA,5,sebulan lalu,N/A,N/A,Tidak
297,N/A,Tiara Salsabila,4,sebulan lalu,N/A,N/A,Tidak
298,N/A,Aditya Nurwahyu,5,sebulan lalu,"tempatnya nyaman, es krimnya enak bangett🤩🤩",N/A,Tidak
299,N/A,Neyscha Alya,5,sebulan lalu,N/A,N/A,Tidak
300,N/A,Catherine Gisya,5,sebulan lalu,N/A,N/A,Tidak
301,N/A,Maryam Bumi Partiga,5,sebulan lalu,N/A,N/A,Tidak
302,N/A,Khurul Ain,5,sebulan lalu,N/A,N/A,Tidak
303,N/A,Renanda Laksmita,5,sebulan lalu,N/A,N/A,Tidak
304,N/A,Noella Ditha Verysa,5,sebulan lalu,suka banget suasananya dan pelayanannya juga bagus banget terima kasih michael kreme atas pengalamannya,N/A,Tidak
