username,comment,time,tokens,cleaned_tokens,filtered_tokens
@bekugin,sandiwara doang biar keliatan kerja atau mau ngalihin berita ijazah mulyono eh tau blunder😂,23 jam yang lalu,"['sandiwara', 'doang', 'biar', 'keliatan', 'kerja', 'atau', 'mau', 'ngalihin', 'berita', 'ijazah', 'mulyono', 'eh', 'tau', 'blunder😂']","['sandiwara', 'doang', 'biar', 'keliatan', 'kerja', 'atau', 'mau', 'ngalihin', 'berita', 'ijazah', 'mulyono', 'eh', 'tau', 'blunder']","['sandiwara', 'doang', 'biar', 'keliatan', 'kerja', 'ngalihin', 'berita', 'ijazah', 'mulyono', 'eh', 'tau', 'blunder']"
@bheems19.25,koroptur beda lg mas bukan naungan  polri utk melakukan penyelidikan,1 hari yang lalu,"['koroptur', 'beda', 'lg', 'mas', 'bukan', 'naungan', 'polri', 'utk', 'melakukan', 'penyelidikan']","['koroptur', 'beda', 'lg', 'mas', 'bukan', 'naungan', 'polri', 'utk', 'melakukan', 'penyelidikan']","['koroptur', 'beda', 'lg', 'mas', 'naungan', 'polri', 'utk', 'penyelidikan']"
@nitasulistiani-w8e,klo koruptor emng di peliara bang,1 hari yang lalu,"['klo', 'koruptor', 'emng', 'di', 'peliara', 'bang']","['klo', 'koruptor', 'emng', 'di', 'peliara', 'bang']","['klo', 'koruptor', 'emng', 'peliara', 'bang']"
@masbohanchannel,paham maksudnya,1 hari yang lalu,"['paham', 'maksudnya']","['paham', 'maksudnya']","['paham', 'maksudnya']"
@alexanderhaposan9765,"sekolah dulu yang bener broo, sejak kapan polisi bisa nangkap koruptor orang dpr😅😅",1 hari yang lalu,"['sekolah', 'dulu', 'yang', 'bener', 'broo', ',', 'sejak', 'kapan', 'polisi', 'bisa', 'nangkap', 'koruptor', 'orang', 'dpr😅😅']","['sekolah', 'dulu', 'yang', 'bener', 'broo', 'sejak', 'kapan', 'polisi', 'bisa', 'nangkap', 'koruptor', 'orang', 'dpr']","['sekolah', 'bener', 'broo', 'polisi', 'nangkap', 'koruptor', 'orang', 'dpr']"
@antgen9023,🤭,1 hari yang lalu,['🤭'],[],[]
@dndlkdndlk,maling ketangkep warga dibawa ke polres malahan disuruh dilepaskan😂😂😂,1 hari yang lalu,"['maling', 'ketangkep', 'warga', 'dibawa', 'ke', 'polres', 'malahan', 'disuruh', 'dilepaskan😂😂😂']","['maling', 'ketangkep', 'warga', 'dibawa', 'ke', 'polres', 'malahan', 'disuruh', 'dilepaskan']","['maling', 'ketangkep', 'warga', 'dibawa', 'polres', 'disuruh', 'dilepaskan']"
@miragassing6588,😂😂😂😂😂,1 hari yang lalu,['😂😂😂😂😂'],[],[]
@gunawanw5063,mereka alat,1 hari yang lalu,"['mereka', 'alat']","['mereka', 'alat']",['alat']
@muhamadhirman544,"​ @alexanderhaposan9765 sekolah gak bener juga gua cuma lulusan sma bisa kerja ditaiwan bro. lu yang sekolah nya bener kerja dimana, gajinya berapa...😂😂",1 hari yang lalu,"['\u200b', '@', 'alexanderhaposan9765', 'sekolah', 'gak', 'bener', 'juga', 'gua', 'cuma', 'lulusan', 'sma', 'bisa', 'kerja', 'ditaiwan', 'bro', '.', 'lu', 'yang', 'sekolah', 'nya', 'bener', 'kerja', 'dimana', ',', 'gajinya', 'berapa', '...', '😂😂']","['alexanderhaposan9765', 'sekolah', 'gak', 'bener', 'juga', 'gua', 'cuma', 'lulusan', 'sma', 'bisa', 'kerja', 'ditaiwan', 'bro', 'lu', 'yang', 'sekolah', 'nya', 'bener', 'kerja', 'dimana', 'gajinya', 'berapa']","['alexanderhaposan9765', 'sekolah', 'gak', 'bener', 'gua', 'lulusan', 'sma', 'kerja', 'ditaiwan', 'bro', 'lu', 'sekolah', 'nya', 'bener', 'kerja', 'gajinya']"
@fahyantifahrozi1398,😂😂😂😂😂😂,1 hari yang lalu,['😂😂😂😂😂😂'],[],[]
@fahyantifahrozi1398,​ @nitasulistiani-w8e 😂😂😂😂😂,1 hari yang lalu,"['\u200b', '@', 'nitasulistiani-w8e', '😂😂😂😂😂']",['nitasulistianiw8e'],['nitasulistianiw8e']
@rizkirizki6124,bukan jobdes'nya polisi bang🤣🤣🤣,11 jam yang lalu,"['bukan', ""jobdes'nya"", 'polisi', 'bang🤣🤣🤣']","['bukan', 'jobdesnya', 'polisi', 'bang']","['jobdesnya', 'polisi', 'bang']"
@triaksaaa,"tapi keren nya dia gak berusaha buat ""nyapu"" malah sekalian aja dibuka😂",1 hari yang lalu,"['tapi', 'keren', 'nya', 'dia', 'gak', 'berusaha', 'buat', '``', 'nyapu', ""''"", 'malah', 'sekalian', 'aja', 'dibuka😂']","['tapi', 'keren', 'nya', 'dia', 'gak', 'berusaha', 'buat', 'nyapu', 'malah', 'sekalian', 'aja', 'dibuka']","['keren', 'nya', 'gak', 'berusaha', 'nyapu', 'aja', 'dibuka']"
@bekugin,betul biar keliatan kerja kan udah ada rencana reformasi atau ga mau ngalihin berita ijzah mulyono😂,23 jam yang lalu,"['betul', 'biar', 'keliatan', 'kerja', 'kan', 'udah', 'ada', 'rencana', 'reformasi', 'atau', 'ga', 'mau', 'ngalihin', 'berita', 'ijzah', 'mulyono😂']","['betul', 'biar', 'keliatan', 'kerja', 'kan', 'udah', 'ada', 'rencana', 'reformasi', 'atau', 'ga', 'mau', 'ngalihin', 'berita', 'ijzah', 'mulyono']","['biar', 'keliatan', 'kerja', 'udah', 'rencana', 'reformasi', 'ga', 'ngalihin', 'berita', 'ijzah', 'mulyono']"
@mohfahrezyramadhani1944,deym udah lama tidak melihat nama itu,1 hari yang lalu,"['deym', 'udah', 'lama', 'tidak', 'melihat', 'nama', 'itu']","['deym', 'udah', 'lama', 'tidak', 'melihat', 'nama', 'itu']","['deym', 'udah', 'nama']"
@anonemo4103,bocil tau apa 😅 kebanyakan nonton film hacker . wkwkwk,1 hari yang lalu,"['bocil', 'tau', 'apa', '😅', 'kebanyakan', 'nonton', 'film', 'hacker', '.', 'wkwkwk']","['bocil', 'tau', 'apa', 'kebanyakan', 'nonton', 'film', 'hacker', 'wkwkwk']","['bocil', 'tau', 'kebanyakan', 'nonton', 'film', 'hacker', 'wkwkwk']"
@thekatzenberg,legend of zelda 😅,1 hari yang lalu,"['legend', 'of', 'zelda', '😅']","['legend', 'of', 'zelda']","['legend', 'of', 'zelda']"
@whoismetho,"​ @mohfahrezyramadhani1944 iya lagi wkwk, lama bgt gak inget itu film",1 hari yang lalu,"['\u200b', '@', 'mohfahrezyramadhani1944', 'iya', 'lagi', 'wkwk', ',', 'lama', 'bgt', 'gak', 'inget', 'itu', 'film']","['mohfahrezyramadhani1944', 'iya', 'lagi', 'wkwk', 'lama', 'bgt', 'gak', 'inget', 'itu', 'film']","['mohfahrezyramadhani1944', 'iya', 'wkwk', 'bgt', 'gak', 'inget', 'film']"
@habibibnu5742,masuk akal,19 jam yang lalu,"['masuk', 'akal']","['masuk', 'akal']","['masuk', 'akal']"
@cherryda_1999,up,2 hari yang lalu,['up'],['up'],['up']
@maulidinnyamana26,"klo ada uwang nya oke itu, klo gada ngapain cape2",2 hari yang lalu,"['klo', 'ada', 'uwang', 'nya', 'oke', 'itu', ',', 'klo', 'gada', 'ngapain', 'cape2']","['klo', 'ada', 'uwang', 'nya', 'oke', 'itu', 'klo', 'gada', 'ngapain', 'cape2']","['klo', 'uwang', 'nya', 'oke', 'klo', 'gada', 'ngapain', 'cape2']"
@justryujiin,"daripada nangkap bjorka mending nangkap admin bandar judol , katanya indo tidak melegalkan judol, tapi judol kok di biarin. aneh aneh",2 hari yang lalu,"['daripada', 'nangkap', 'bjorka', 'mending', 'nangkap', 'admin', 'bandar', 'judol', ',', 'katanya', 'indo', 'tidak', 'melegalkan', 'judol', ',', 'tapi', 'judol', 'kok', 'di', 'biarin', '.', 'aneh', 'aneh']","['daripada', 'nangkap', 'bjorka', 'mending', 'nangkap', 'admin', 'bandar', 'judol', 'katanya', 'indo', 'tidak', 'melegalkan', 'judol', 'tapi', 'judol', 'kok', 'di', 'biarin', 'aneh', 'aneh']","['nangkap', 'bjorka', 'mending', 'nangkap', 'admin', 'bandar', 'judol', 'indo', 'melegalkan', 'judol', 'judol', 'biarin', 'aneh', 'aneh']"
@rawar-p5d,​ @justryujiin hilang pemasukan dong polisi india 😂😂😂,2 hari yang lalu,"['\u200b', '@', 'justryujiin', 'hilang', 'pemasukan', 'dong', 'polisi', 'india', '😂😂😂']","['justryujiin', 'hilang', 'pemasukan', 'dong', 'polisi', 'india']","['justryujiin', 'hilang', 'pemasukan', 'polisi', 'india']"
@kayas86," @justryujiin lu pikir mudah nangkap boss judol? 😂😂
judol tu malah membayar hacker2 handal untk scurity situs2 ny sehingga tidk bs d bobol oleh org lain",2 hari yang lalu,"['@', 'justryujiin', 'lu', 'pikir', 'mudah', 'nangkap', 'boss', 'judol', '?', '😂😂', 'judol', 'tu', 'malah', 'membayar', 'hacker2', 'handal', 'untk', 'scurity', 'situs2', 'ny', 'sehingga', 'tidk', 'bs', 'd', 'bobol', 'oleh', 'org', 'lain']","['justryujiin', 'lu', 'pikir', 'mudah', 'nangkap', 'boss', 'judol', 'judol', 'tu', 'malah', 'membayar', 'hacker2', 'handal', 'untk', 'scurity', 'situs2', 'ny', 'sehingga', 'tidk', 'bs', 'd', 'bobol', 'oleh', 'org', 'lain']","['justryujiin', 'lu', 'pikir', 'mudah', 'nangkap', 'boss', 'judol', 'judol', 'tu', 'membayar', 'hacker2', 'handal', 'untk', 'scurity', 'situs2', 'ny', 'tidk', 'bs', 'd', 'bobol', 'org']"
@damna7224,satu kata lucu ; polisi,1 hari yang lalu,"['satu', 'kata', 'lucu', ';', 'polisi']","['satu', 'kata', 'lucu', 'polisi']","['lucu', 'polisi']"
@thekatzenberg,satria dharma bijaksana,1 hari yang lalu,"['satria', 'dharma', 'bijaksana']","['satria', 'dharma', 'bijaksana']","['satria', 'dharma', 'bijaksana']"
@justryujiin,​ @kayas86 trus lu pikir nangkap hacker lebih mudah dari boss judol ?,1 hari yang lalu,"['\u200b', '@', 'kayas86', 'trus', 'lu', 'pikir', 'nangkap', 'hacker', 'lebih', 'mudah', 'dari', 'boss', 'judol', '?']","['kayas86', 'trus', 'lu', 'pikir', 'nangkap', 'hacker', 'lebih', 'mudah', 'dari', 'boss', 'judol']","['kayas86', 'trus', 'lu', 'pikir', 'nangkap', 'hacker', 'mudah', 'boss', 'judol']"
@amaninindonesia,​ @kayas86 orang mreka dah tau siapa bos judolnya itu bos mereka 😅,1 hari yang lalu,"['\u200b', '@', 'kayas86', 'orang', 'mreka', 'dah', 'tau', 'siapa', 'bos', 'judolnya', 'itu', 'bos', 'mereka', '😅']","['kayas86', 'orang', 'mreka', 'dah', 'tau', 'siapa', 'bos', 'judolnya', 'itu', 'bos', 'mereka']","['kayas86', 'orang', 'mreka', 'dah', 'tau', 'bos', 'judolnya', 'bos']"
@adanachannelofficial,familiar ya 😊 gaya bicara dan alunan tata bahasanya hmm 😅,2 hari yang lalu,"['familiar', 'ya', '😊', 'gaya', 'bicara', 'dan', 'alunan', 'tata', 'bahasanya', 'hmm', '😅']","['familiar', 'ya', 'gaya', 'bicara', 'dan', 'alunan', 'tata', 'bahasanya', 'hmm']","['familiar', 'gaya', 'bicara', 'alunan', 'tata', 'bahasanya', 'hmm']"
@makanjengkol1015,ini memen bukan yaa,2 hari yang lalu,"['ini', 'memen', 'bukan', 'yaa']","['ini', 'memen', 'bukan', 'yaa']","['memen', 'yaa']"
@ibalniwana,istimewa,1 hari yang lalu,['istimewa'],['istimewa'],['istimewa']
@andis_channel5202,bjorka itu sudah seperti anonymous. gak sembarang ketangkep 😂.,22 jam yang lalu,"['bjorka', 'itu', 'sudah', 'seperti', 'anonymous', '.', 'gak', 'sembarang', 'ketangkep', '😂', '.']","['bjorka', 'itu', 'sudah', 'seperti', 'anonymous', 'gak', 'sembarang', 'ketangkep']","['bjorka', 'anonymous', 'gak', 'sembarang', 'ketangkep']"
@farizjuliansyah-e4e,"mana nihh suara nya , anak anak ./start-nethunter 🖥

indonesia ga kekurangan orang pinter , tapi kekurangan orang yang jujur ❤",1 hari yang lalu,"['mana', 'nihh', 'suara', 'nya', ',', 'anak', 'anak', './start-nethunter', '🖥', 'indonesia', 'ga', 'kekurangan', 'orang', 'pinter', ',', 'tapi', 'kekurangan', 'orang', 'yang', 'jujur', '❤']","['mana', 'nihh', 'suara', 'nya', 'anak', 'anak', 'startnethunter', 'indonesia', 'ga', 'kekurangan', 'orang', 'pinter', 'tapi', 'kekurangan', 'orang', 'yang', 'jujur']","['nihh', 'suara', 'nya', 'anak', 'anak', 'startnethunter', 'indonesia', 'ga', 'kekurangan', 'orang', 'pinter', 'kekurangan', 'orang', 'jujur']"
@afaris88,"masih pake metode pas nangkep pegi alias perong dlm kasus vina.
isilop, isilop 🤣🤣🤣",2 hari yang lalu,"['masih', 'pake', 'metode', 'pas', 'nangkep', 'pegi', 'alias', 'perong', 'dlm', 'kasus', 'vina', '.', 'isilop', ',', 'isilop', '🤣🤣🤣']","['masih', 'pake', 'metode', 'pas', 'nangkep', 'pegi', 'alias', 'perong', 'dlm', 'kasus', 'vina', 'isilop', 'isilop']","['pake', 'metode', 'pas', 'nangkep', 'pegi', 'alias', 'perong', 'dlm', 'vina', 'isilop', 'isilop']"
@ahfafahmimustafidi7835,"cobak om, bahas undang-undang perampasan aset, terus berapa point yang unjuk rasa kemarin sudah sampek mana di dpr, apa benar-benar mau di sahkan atau tidak😊. ngundang orang dpr langsung",5 jam yang lalu,"['cobak', 'om', ',', 'bahas', 'undang-undang', 'perampasan', 'aset', ',', 'terus', 'berapa', 'point', 'yang', 'unjuk', 'rasa', 'kemarin', 'sudah', 'sampek', 'mana', 'di', 'dpr', ',', 'apa', 'benar-benar', 'mau', 'di', 'sahkan', 'atau', 'tidak😊', '.', 'ngundang', 'orang', 'dpr', 'langsung']","['cobak', 'om', 'bahas', 'undangundang', 'perampasan', 'aset', 'terus', 'berapa', 'point', 'yang', 'unjuk', 'rasa', 'kemarin', 'sudah', 'sampek', 'mana', 'di', 'dpr', 'apa', 'benarbenar', 'mau', 'di', 'sahkan', 'atau', 'tidak', 'ngundang', 'orang', 'dpr', 'langsung']","['cobak', 'om', 'bahas', 'undangundang', 'perampasan', 'aset', 'point', 'unjuk', 'kemarin', 'sampek', 'dpr', 'benarbenar', 'sahkan', 'ngundang', 'orang', 'dpr', 'langsung']"
@murid-qb4yp,plot twist nya bjorka yg diwawancara dipodcast ini 😹😹😹,2 hari yang lalu,"['plot', 'twist', 'nya', 'bjorka', 'yg', 'diwawancara', 'dipodcast', 'ini', '😹😹😹']","['plot', 'twist', 'nya', 'bjorka', 'yg', 'diwawancara', 'dipodcast', 'ini']","['plot', 'twist', 'nya', 'bjorka', 'yg', 'diwawancara', 'dipodcast']"
@dinarta2888,"polisi nagkep maling aja gak becus, apalagi nagkep haker 😂😂😂",2 hari yang lalu,"['polisi', 'nagkep', 'maling', 'aja', 'gak', 'becus', ',', 'apalagi', 'nagkep', 'haker', '😂😂😂']","['polisi', 'nagkep', 'maling', 'aja', 'gak', 'becus', 'apalagi', 'nagkep', 'haker']","['polisi', 'nagkep', 'maling', 'aja', 'gak', 'becus', 'nagkep', 'haker']"
@tariputri4098,"kata2 yg bilang anak autisme beda cara melihat sesuatu. benar bgt , mereka bisa sedetqil itu. segigih itu.",1 hari yang lalu,"['kata2', 'yg', 'bilang', 'anak', 'autisme', 'beda', 'cara', 'melihat', 'sesuatu', '.', 'benar', 'bgt', ',', 'mereka', 'bisa', 'sedetqil', 'itu', '.', 'segigih', 'itu', '.']","['kata2', 'yg', 'bilang', 'anak', 'autisme', 'beda', 'cara', 'melihat', 'sesuatu', 'benar', 'bgt', 'mereka', 'bisa', 'sedetqil', 'itu', 'segigih', 'itu']","['kata2', 'yg', 'bilang', 'anak', 'autisme', 'beda', 'bgt', 'sedetqil', 'segigih']"
@tessacelendion,"tiap liat video gokil, langsung pengen ngejar scatter di 𝙃𝙊𝙆𝘽𝙀𝙏 😆",5 jam yang lalu,"['tiap', 'liat', 'video', 'gokil', ',', 'langsung', 'pengen', 'ngejar', 'scatter', 'di', '𝙃𝙊𝙆𝘽𝙀𝙏', '😆']","['tiap', 'liat', 'video', 'gokil', 'langsung', 'pengen', 'ngejar', 'scatter', 'di']","['liat', 'video', 'gokil', 'langsung', 'pengen', 'ngejar', 'scatter']"
@giokhitam2870,"mngkin ""pemerintah""takut klo merekrut anak2 muda cerdas dan jago it,mrk akan membuka borok para pejabat2 korup.krn arti pemerintah adalah org2 yg mengelola pemerintahan.termasuk ddlmnya ada pembuat kebijakan dan undang2..mrk takut ketahuan dng adanya anak2 muda cerdas dalam ahli badan ahli it pemerintah..dari dulu sllu anak2 hebat tdk diberdayakan..malah ada yg ditangkap.aneh emang.. akhirnya y gini2 aja kemajuan it kita .para penipu dunia maya makin merajalela,",1 hari yang lalu,"['mngkin', '``', 'pemerintah', ""''"", 'takut', 'klo', 'merekrut', 'anak2', 'muda', 'cerdas', 'dan', 'jago', 'it', ',', 'mrk', 'akan', 'membuka', 'borok', 'para', 'pejabat2', 'korup.krn', 'arti', 'pemerintah', 'adalah', 'org2', 'yg', 'mengelola', 'pemerintahan.termasuk', 'ddlmnya', 'ada', 'pembuat', 'kebijakan', 'dan', 'undang2', '..', 'mrk', 'takut', 'ketahuan', 'dng', 'adanya', 'anak2', 'muda', 'cerdas', 'dalam', 'ahli', 'badan', 'ahli', 'it', 'pemerintah', '..', 'dari', 'dulu', 'sllu', 'anak2', 'hebat', 'tdk', 'diberdayakan', '..', 'malah', 'ada', 'yg', 'ditangkap.aneh', 'emang', '..', 'akhirnya', 'y', 'gini2', 'aja', 'kemajuan', 'it', 'kita', '.para', 'penipu', 'dunia', 'maya', 'makin', 'merajalela', ',']","['mngkin', 'pemerintah', 'takut', 'klo', 'merekrut', 'anak2', 'muda', 'cerdas', 'dan', 'jago', 'it', 'mrk', 'akan', 'membuka', 'borok', 'para', 'pejabat2', 'korupkrn', 'arti', 'pemerintah', 'adalah', 'org2', 'yg', 'mengelola', 'pemerintahantermasuk', 'ddlmnya', 'ada', 'pembuat', 'kebijakan', 'dan', 'undang2', 'mrk', 'takut', 'ketahuan', 'dng', 'adanya', 'anak2', 'muda', 'cerdas', 'dalam', 'ahli', 'badan', 'ahli', 'it', 'pemerintah', 'dari', 'dulu', 'sllu', 'anak2', 'hebat', 'tdk', 'diberdayakan', 'malah', 'ada', 'yg', 'ditangkapaneh', 'emang', 'akhirnya', 'y', 'gini2', 'aja', 'kemajuan', 'it', 'kita', 'para', 'penipu', 'dunia', 'maya', 'makin', 'merajalela']","['mngkin', 'pemerintah', 'takut', 'klo', 'merekrut', 'anak2', 'muda', 'cerdas', 'jago', 'it', 'mrk', 'membuka', 'borok', 'pejabat2', 'korupkrn', 'arti', 'pemerintah', 'org2', 'yg', 'mengelola', 'pemerintahantermasuk', 'ddlmnya', 'pembuat', 'kebijakan', 'undang2', 'mrk', 'takut', 'ketahuan', 'dng', 'anak2', 'muda', 'cerdas', 'ahli', 'badan', 'ahli', 'it', 'pemerintah', 'sllu', 'anak2', 'hebat', 'tdk', 'diberdayakan', 'yg', 'ditangkapaneh', 'emang', 'y', 'gini2', 'aja', 'kemajuan', 'it', 'penipu', 'dunia', 'maya', 'merajalela']"
@omagaaat,"temen gw hacker ke tangkep dah 3x kalian kurang lebih,  keluar tebus keluar tebus, faktanya bukannya kapok tapi dia disuruh seperti biasa menghacker tapi dia harus setor sekitar puluhan juta tiap bulan ke atasan yang ada di cyber kalau gak setor ya ditangkep. gad dem baru tau gw cara mainnya. ini dinegeri konoha yaaa.",2 hari yang lalu,"['temen', 'gw', 'hacker', 'ke', 'tangkep', 'dah', '3x', 'kalian', 'kurang', 'lebih', ',', 'keluar', 'tebus', 'keluar', 'tebus', ',', 'faktanya', 'bukannya', 'kapok', 'tapi', 'dia', 'disuruh', 'seperti', 'biasa', 'menghacker', 'tapi', 'dia', 'harus', 'setor', 'sekitar', 'puluhan', 'juta', 'tiap', 'bulan', 'ke', 'atasan', 'yang', 'ada', 'di', 'cyber', 'kalau', 'gak', 'setor', 'ya', 'ditangkep', '.', 'gad', 'dem', 'baru', 'tau', 'gw', 'cara', 'mainnya', '.', 'ini', 'dinegeri', 'konoha', 'yaaa', '.']","['temen', 'gw', 'hacker', 'ke', 'tangkep', 'dah', '3x', 'kalian', 'kurang', 'lebih', 'keluar', 'tebus', 'keluar', 'tebus', 'faktanya', 'bukannya', 'kapok', 'tapi', 'dia', 'disuruh', 'seperti', 'biasa', 'menghacker', 'tapi', 'dia', 'harus', 'setor', 'sekitar', 'puluhan', 'juta', 'tiap', 'bulan', 'ke', 'atasan', 'yang', 'ada', 'di', 'cyber', 'kalau', 'gak', 'setor', 'ya', 'ditangkep', 'gad', 'dem', 'baru', 'tau', 'gw', 'cara', 'mainnya', 'ini', 'dinegeri', 'konoha', 'yaaa']","['temen', 'gw', 'hacker', 'tangkep', 'dah', '3x', 'tebus', 'tebus', 'faktanya', 'kapok', 'disuruh', 'menghacker', 'setor', 'puluhan', 'juta', 'atasan', 'cyber', 'gak', 'setor', 'ditangkep', 'gad', 'dem', 'tau', 'gw', 'mainnya', 'dinegeri', 'konoha', 'yaaa']"
@faizrafi8771,"malu maluin ih baru kemarin wna lapor kehilangan hp malah ngga di gubris, sekarang salah target 😂",2 hari yang lalu,"['malu', 'maluin', 'ih', 'baru', 'kemarin', 'wna', 'lapor', 'kehilangan', 'hp', 'malah', 'ngga', 'di', 'gubris', ',', 'sekarang', 'salah', 'target', '😂']","['malu', 'maluin', 'ih', 'baru', 'kemarin', 'wna', 'lapor', 'kehilangan', 'hp', 'malah', 'ngga', 'di', 'gubris', 'sekarang', 'salah', 'target']","['malu', 'maluin', 'ih', 'kemarin', 'wna', 'lapor', 'kehilangan', 'hp', 'ngga', 'gubris', 'salah', 'target']"
@rajurahmatrajab,pinter marketing nya😂,28 menit yang lalu,"['pinter', 'marketing', 'nya😂']","['pinter', 'marketing', 'nya']","['pinter', 'marketing', 'nya']"
@suryarizkys2718,"kasus gama udah jelasin secara keseluruhan bagaimana pola pikir kepolisian. gaperlu lagi ada penjelasan lain. kalau yg diatas secara sadar dan gatau malu merekayasa suatu kasus, udh dipastikan pola pikir rekrutan mereka sedari muda ya di bikin gajauh beda, orang yg ngedidik juga senior2nya yg kelakuannya wadidaw.",2 hari yang lalu,"['kasus', 'gama', 'udah', 'jelasin', 'secara', 'keseluruhan', 'bagaimana', 'pola', 'pikir', 'kepolisian', '.', 'gaperlu', 'lagi', 'ada', 'penjelasan', 'lain', '.', 'kalau', 'yg', 'diatas', 'secara', 'sadar', 'dan', 'gatau', 'malu', 'merekayasa', 'suatu', 'kasus', ',', 'udh', 'dipastikan', 'pola', 'pikir', 'rekrutan', 'mereka', 'sedari', 'muda', 'ya', 'di', 'bikin', 'gajauh', 'beda', ',', 'orang', 'yg', 'ngedidik', 'juga', 'senior2nya', 'yg', 'kelakuannya', 'wadidaw', '.']","['kasus', 'gama', 'udah', 'jelasin', 'secara', 'keseluruhan', 'bagaimana', 'pola', 'pikir', 'kepolisian', 'gaperlu', 'lagi', 'ada', 'penjelasan', 'lain', 'kalau', 'yg', 'diatas', 'secara', 'sadar', 'dan', 'gatau', 'malu', 'merekayasa', 'suatu', 'kasus', 'udh', 'dipastikan', 'pola', 'pikir', 'rekrutan', 'mereka', 'sedari', 'muda', 'ya', 'di', 'bikin', 'gajauh', 'beda', 'orang', 'yg', 'ngedidik', 'juga', 'senior2nya', 'yg', 'kelakuannya', 'wadidaw']","['gama', 'udah', 'jelasin', 'pola', 'pikir', 'kepolisian', 'gaperlu', 'penjelasan', 'yg', 'diatas', 'sadar', 'gatau', 'malu', 'merekayasa', 'udh', 'pola', 'pikir', 'rekrutan', 'sedari', 'muda', 'bikin', 'gajauh', 'beda', 'orang', 'yg', 'ngedidik', 'senior2nya', 'yg', 'kelakuannya', 'wadidaw']"
@matolosoak,"tujuan polisi up bjorka adalah menarik isu baru untuk menutupi kasus lain,seperti isu reformasi polri,maka polri menaikkan isu lain untuk menutupi kasus",1 hari yang lalu,"['tujuan', 'polisi', 'up', 'bjorka', 'adalah', 'menarik', 'isu', 'baru', 'untuk', 'menutupi', 'kasus', 'lain', ',', 'seperti', 'isu', 'reformasi', 'polri', ',', 'maka', 'polri', 'menaikkan', 'isu', 'lain', 'untuk', 'menutupi', 'kasus']","['tujuan', 'polisi', 'up', 'bjorka', 'adalah', 'menarik', 'isu', 'baru', 'untuk', 'menutupi', 'kasus', 'lain', 'seperti', 'isu', 'reformasi', 'polri', 'maka', 'polri', 'menaikkan', 'isu', 'lain', 'untuk', 'menutupi', 'kasus']","['tujuan', 'polisi', 'up', 'bjorka', 'menarik', 'isu', 'menutupi', 'isu', 'reformasi', 'polri', 'polri', 'menaikkan', 'isu', 'menutupi']"
@legoinastudio,"menarik bgt pembahasan ini, andai teman2 hacker bersatu untuk kulik ketidakadilan dan para koruptor di negeri ini, saya rasa cara yang tepat hehe",2 hari yang lalu,"['menarik', 'bgt', 'pembahasan', 'ini', ',', 'andai', 'teman2', 'hacker', 'bersatu', 'untuk', 'kulik', 'ketidakadilan', 'dan', 'para', 'koruptor', 'di', 'negeri', 'ini', ',', 'saya', 'rasa', 'cara', 'yang', 'tepat', 'hehe']","['menarik', 'bgt', 'pembahasan', 'ini', 'andai', 'teman2', 'hacker', 'bersatu', 'untuk', 'kulik', 'ketidakadilan', 'dan', 'para', 'koruptor', 'di', 'negeri', 'ini', 'saya', 'rasa', 'cara', 'yang', 'tepat', 'hehe']","['menarik', 'bgt', 'pembahasan', 'andai', 'teman2', 'hacker', 'bersatu', 'kulik', 'ketidakadilan', 'koruptor', 'negeri', 'hehe']"
@wenrtube,salah tangkap.. mau taruh dimana itu muka.. pak pol😂😂😂😂,1 hari yang lalu,"['salah', 'tangkap', '..', 'mau', 'taruh', 'dimana', 'itu', 'muka', '..', 'pak', 'pol😂😂😂😂']","['salah', 'tangkap', 'mau', 'taruh', 'dimana', 'itu', 'muka', 'pak', 'pol']","['salah', 'tangkap', 'taruh', 'muka', 'pol']"
@jojo-vl1qn,lawak jangankan nangkep  bjorka nangkep pupupapa aja gk bisa 😂,1 hari yang lalu,"['lawak', 'jangankan', 'nangkep', 'bjorka', 'nangkep', 'pupupapa', 'aja', 'gk', 'bisa', '😂']","['lawak', 'jangankan', 'nangkep', 'bjorka', 'nangkep', 'pupupapa', 'aja', 'gk', 'bisa']","['lawak', 'nangkep', 'bjorka', 'nangkep', 'pupupapa', 'aja', 'gk']"
@catpedia10,yang buron bjorka yang ketangkep bjirlaah 😂😂,2 hari yang lalu,"['yang', 'buron', 'bjorka', 'yang', 'ketangkep', 'bjirlaah', '😂😂']","['yang', 'buron', 'bjorka', 'yang', 'ketangkep', 'bjirlaah']","['buron', 'bjorka', 'ketangkep', 'bjirlaah']"
